VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
8498,5326,Darshan Gupta,43,1,0
8499,5326,Mahesh Bhat,39,1,0
8500,5326,Naveen Raju,27,1,0
8501,5327,Priya Shankar,46,2,0
8502,5327,Shilpa Kattimani,32,2,0
8503,5328,Rajeshwari Bhat,53,2,0
8504,5329,Padma Nayak,34,2,0
8505,5330,Sachin Desai,42,1,0
8506,5331,Padma Ganiger,35,2,0
8507,5332,Ganesh Kulkarni,19,1,0
8508,5332,Asha Kulkarni,24,2,0
8509,5333,Manjunath Bagewadi,25,1,0
8510,5334,Bharath Naikar,39,1,0
8511,5335,Manjunath Nayak,37,1,0
8512,5335,Sachin Bai,43,1,0
8513,5335,Nandini Naik,24,2,1
8514,5336,Radha Yadav,26,2,1
8515,5337,Shivanand Shankar,27,1,0
8516,5337,Lakshmi Joshi,24,2,0
8517,5337,Gopal Murthy,26,1,0
8518,5338,Sneha Joshi,15,2,0
8519,5339,Nagaraj Bagewadi,20,1,0
8520,5339,Kumaraswamy Kulkarni,33,1,0
8521,5340,Roopa Naikar,44,2,0
8522,5341,Nandini Angadi,27,2,0
8523,5342,Renuka Kumari,15,2,0
8524,5342,Rekha Yadav,16,2,0
8525,5343,Anitha Kattimani,15,2,0
8526,5344,Anand Kumari,37,1,0
8527,5345,Ravi Hosamani,19,1,0
8528,5346,Arun Siddi,15,1,0
8529,5347,Indira Kumar,15,2,0
8530,5348,Kiran Kumar,57,1,0
8531,5348,Bharath Gowda,29,1,0
8532,5348,Venkatesh Gupta,31,1,0
8533,5349,Krishna Acharya,29,1,0
8534,5350,Surya Hosamani,34,1,0
8535,5350,Jagadish Hegde,26,1,0
8536,5350,Latha Bagewadi,38,2,0
8537,5351,Umesh Desai,47,1,0
8538,5352,Yogesh Kambli,47,1,0
8539,5353,Mahesh Joshi,26,1,0
8540,5354,Ashok Reddy,34,1,0
8541,5355,Bharath Hegde,24,1,0
8542,5355,Vishwanath Naik,15,1,0
8543,5356,Venkatesh Devi,54,1,0
8544,5357,Santosh Gowda,38,1,0
8545,5358,Indira Bai,45,2,0
8546,5358,Ramesh Lamani,24,1,0
8547,5359,Basavaraj Hosamani,33,1,0
8548,5360,Divya Poojary,23,2,0
8549,5361,Anand Desai,31,1,0
8550,5362,Shivanand Bagewadi,28,1,0
8551,5363,Shankar Naikar,41,1,0
8552,5363,Vishwanath Swamy,39,1,0
8553,5364,Sunitha Kattimani,36,2,0
8554,5364,Vinay Swamy,26,1,0
8555,5365,Mahesh Patil,39,1,0
8556,5366,Ramesh Patil,15,1,0
8557,5367,Darshan Gowda,26,1,0
8558,5368,Chetan Reddy,15,1,0
8559,5369,Vishwanath Kumar,38,1,0
8560,5369,Nagesh Rao,34,1,0
8561,5370,Rajeshwari Swamy,26,2,0
8562,5370,Nandini Raju,42,2,0
8563,5371,Santosh Ganiger,29,1,0
8564,5371,Gopal Murthy,26,1,0
8565,5372,Gopal Salian,27,1,0
8566,5372,Manjunath Naik,39,1,0
8567,5373,Manoj Kumari,42,1,0
8568,5374,Parvathi Hiremath,42,2,0
8569,5374,Gopal Bagewadi,29,1,1
8570,5375,Chandrashekar Desai,22,1,0
8571,5376,Parvathi Acharya,27,2,0
8572,5377,Sunitha Salian,31,2,0
8573,5378,Deepa Bhat,22,2,0
8574,5379,Vishwanath Kambli,44,1,0
8575,5380,Rekha Kattimani,50,2,0
8576,5381,Nagaraj Ganiger,26,1,0
8577,5382,Santosh Salian,43,1,0
8578,5383,Sunitha Bhat,43,2,0
8579,5384,Kamala Patil,58,2,0
8580,5385,Manjunath Savanur,22,1,0
8581,5386,Yogesh Yadav,39,1,0
8582,5387,Darshan Naik,34,1,0
8583,5388,Arun Angadi,52,1,0
8584,5389,Chandrashekar Patil,28,1,0
8585,5390,Mohan Poojary,30,1,0
8586,5390,Sachin Swamy,38,1,0
8587,5391,Shobha Raju,50,2,0
8588,5391,Jyothi Kambli,43,2,0
8589,5392,Radha Patil,23,2,0
8590,5393,Pooja Hegde,26,2,0
8591,5394,Shankar Desai,35,1,0
8592,5395,Nandini Meti,33,2,0
8593,5396,Priya Lamani,42,2,1
8594,5397,Yashodha Yadav,26,2,0
8595,5397,Latha Murthy,23,2,0
8596,5398,Santosh Salian,31,1,0
8597,5398,Rajeshwari Meti,32,2,0
8598,5399,Krishna Devi,28,1,0
8599,5399,Shivakumar Kulkarni,31,1,0
8600,5400,Ramesh Raju,42,1,0
8601,5400,Yashodha Poojary,34,2,0
8602,5401,Arun Shankar,33,1,0
8603,5401,Vidya Devi,40,2,0
8604,5402,Yogesh Desai,19,1,0
8605,5403,Shilpa Shankar,37,2,0
8606,5404,Shivanand Hegde,39,1,0
8607,5404,Nandish Devi,32,1,0
8608,5405,Hanumanthappa Hosamani,30,1,0
8609,5406,Harish Yadav,15,1,0
8610,5406,Mohan Desai,16,1,0
8611,5407,Deepa Rao,40,2,0
8612,5407,Anand Acharya,25,1,1
8613,5408,Naveen Hiremath,24,1,0
8614,5409,Darshan Hegde,47,1,0
8615,5409,Girish Kulkarni,41,1,0
8616,5409,Priya Kumari,26,2,1
8617,5410,Gopal Murthy,35,1,0
8618,5410,Vasantha Kulkarni,30,2,0
8619,5411,Mahesh Bangera,63,1,0
8620,5411,Surya Angadi,15,1,0
8621,5411,Ramesh Salian,33,1,0
8622,5412,Kiran Swamy,17,1,0
8623,5413,Nandish Salian,48,1,0
8624,5413,Padma Salian,22,2,0
8625,5414,Prakash Kulkarni,45,1,0
8626,5415,Surya Kumar,16,1,0
8627,5415,Pushpa Hosamani,49,2,0
8628,5416,Shankar Reddy,47,1,0
8629,5417,Surya Meti,51,1,0
8630,5417,Shivanand Ganiger,43,1,0
8631,5418,Yogesh Rao,53,1,0
8632,5419,Umesh Hiremath,39,1,0
8633,5420,Roopa Naikar,44,2,1
8634,5421,Jyothi Hegde,25,2,0
8635,5421,Arun Shankar,33,1,0
8636,5422,Anitha Kattimani,15,2,0
8637,5423,Manoj Hosamani,15,3,0
8638,5424,Suma Gowda,38,2,0
8639,5425,Bharath Swamy,20,1,0
8640,5426,Pushpa Kambli,44,2,0
8641,5427,Pavan Nayak,26,1,0
8642,5427,Bharath Siddi,39,1,0
8643,5428,Manjunath Reddy,54,1,0
8644,5429,Harish Shankar,40,1,0
8645,5430,Harish Bangera,33,1,0
8646,5430,Divya Raju,15,2,0
8647,5431,Rajesh Yadav,39,1,0
8648,5432,Sneha Savanur,20,2,0
8649,5432,Sharada Bangera,31,3,0
8650,5432,Bharath Kumar,37,1,0
8651,5433,Pavan Acharya,38,1,0
8652,5434,Shivakumar Kambli,48,1,0
8653,5434,Parvathi Hiremath,42,2,0
8654,5435,Surya Kulkarni,24,1,0
8655,5435,Swathi Siddi,40,2,0
8656,5435,Geetha Naikar,19,2,0
8657,5436,Darshan Hiremath,38,1,0
8658,5436,Nandini Shetty,15,2,0
8659,5437,Jagadish Kattimani,23,1,0
8660,5438,Ashok Nayak,50,1,0
8661,5439,Jyothi Poojary,43,2,0
8662,5439,Basavaraj Devi,29,1,0
8663,5440,Ramesh Shankar,39,1,0
8664,5440,Hanumanthappa Kattimani,55,1,0
8665,5440,Lakshman Bangera,33,1,0
8666,5441,Saraswathi Murthy,21,2,0
8667,5441,Lakshmi Prasad,42,2,0
8668,5441,Suma Yadav,22,2,0
8669,5442,Siddaraju Ganiger,40,1,0
8670,5442,Jyothi Yadav,19,2,0
8671,5443,Vinay Angadi,23,1,0
8672,5443,Umesh Murthy,35,1,0
8673,5443,Sachin Hegde,26,1,0
8674,5444,Nandish Salian,30,1,0
8675,5444,Shankar Hiremath,40,1,0
8676,5445,Ambika Gupta,29,2,0
8677,5446,Manoj Kulkarni,45,3,0
8678,5446,Deepa Devi,25,2,0
8679,5446,Girish Gowda,51,1,0
8680,5447,Anitha Hiremath,37,2,0
8681,5448,Divya Murthy,46,2,0
8682,5448,Prakash Yadav,46,1,1
8683,5449,Vishwanath Kumar,38,1,0
8684,5449,Ravi Salian,23,1,0
8685,5450,Deepa Bagewadi,35,2,0
8686,5451,Prasad Rao,24,1,0
8687,5451,Latha Poojary,40,2,0
8688,5451,Pavan Salian,29,1,0
8689,5452,Sharada Savanur,41,2,0
8690,5452,Ravi Hiremath,15,1,0
8691,5453,Anil Raju,16,1,0
8692,5454,Mahesh Bangera,25,1,0
8693,5454,Vinay Reddy,25,1,0
8694,5455,Mahesh Gupta,57,1,0
8695,5456,Kiran Naik,49,1,0
8696,5456,Ramesh Meti,26,1,0
8697,5457,Venkatesh Kulkarni,26,1,0
8698,5457,Bharath Bai,57,1,0
8699,5457,Arun Kulkarni,50,1,0
8700,5458,Chetan Yadav,52,1,0
8701,5459,Savitha Salian,30,2,0
8702,5460,Sneha Lamani,41,2,0
8703,5461,Mangala Bangera,20,2,0
8704,5461,Nagesh Raju,30,1,0
8705,5461,Chandrashekar Kattimani,35,1,0
8706,5462,Saraswathi Kambli,40,2,0
8707,5462,Chandrika Kumari,21,2,0
8708,5462,Kiran Siddi,26,1,0
8709,5463,Nagaraj Salian,18,1,0
8710,5463,Kiran Salian,39,1,0
8711,5464,Kiran Hegde,40,1,0
8712,5465,Surya Devi,59,1,0
8713,5465,Krishna Rao,39,1,0
8714,5466,Pushpa Naikar,44,2,0
8715,5467,Surya Hosamani,30,1,0
8716,5468,Sharada Hosamani,53,2,0
8717,5469,Meena Joshi,44,2,0
8718,5469,Sachin Meti,33,1,0
8719,5470,Manoj Angadi,39,1,0
8720,5470,Nandini Kambli,28,2,0
8721,5471,Ramesh Shankar,28,1,0
8722,5472,Chandrika Kumar,15,2,0
8723,5472,Kiran Naik,37,1,0
8724,5472,Shivanand Naikar,17,1,0
8725,5473,Anitha Devi,24,2,0
8726,5473,Kiran Hosamani,56,1,0
8727,5474,Lakshman Nayak,15,1,0
8728,5474,Nandish Bai,49,1,0
8729,5475,Surya Poojary,37,1,0
8730,5475,Manjunath Prasad,24,1,0
8731,5476,Ashok Raju,47,1,0
8732,5477,Rajesh Lamani,32,1,1
8733,5478,Shobha Naikar,24,2,0
8734,5478,Nandini Swamy,38,2,0
8735,5479,Sachin Kumar,30,1,0
8736,5480,Bharathi Ganiger,26,2,0
8737,5481,Shivanand Hiremath,39,1,0
8738,5481,Krishna Kumari,22,1,0
8739,5482,Shankar Prasad,36,1,0
8740,5482,Mangala Swamy,29,2,0
8741,5483,Anil Gupta,41,1,0
8742,5483,Sagar Desai,25,1,0
8743,5484,Priya Poojary,37,2,0
8744,5484,Sunitha Kattimani,36,2,0
8745,5485,Rajesh Hegde,15,1,0
8746,5485,Anitha Meti,17,2,0
8747,5486,Sunitha Naikar,15,2,0
8748,5486,Harish Raju,53,1,0
8749,5486,Manoj Salian,37,1,1
8750,5487,Yogesh Rao,47,1,0
8751,5488,Lakshmi Shetty,51,2,0
8752,5488,Santosh Bhat,19,1,0
8753,5489,Priya Kulkarni,44,2,0
8754,5490,Anil Devi,34,1,0
8755,5491,Shivakumar Siddi,65,1,0
8756,5491,Prasad Poojary,30,1,0
8757,5492,Asha Bhat,52,2,0
8758,5493,Shobha Swamy,40,2,0
8759,5494,Vidya Gupta,38,2,0
8760,5495,Ramesh Yadav,24,1,0
8761,5495,Roopa Hiremath,26,2,0
8762,5496,Hanumanthappa Nayak,36,1,0
8763,5496,Lakshmi Gowda,38,2,0
8764,5497,Chandrashekar Kattimani,35,1,0
8765,5498,Jagadish Hegde,26,1,0
8766,5499,Vishwanath Angadi,35,1,0
8767,5499,Jyothi Gowda,37,2,0
8768,5500,Venkatesh Bhat,30,1,0
8769,5501,Harish Naik,26,1,0
8770,5501,Padma Nayak,34,2,0
8771,5502,Rajesh Kattimani,29,1,0
8772,5503,Divya Patil,38,2,0
8773,5503,Madhu Kumar,45,1,0
8774,5504,Basavaraj Swamy,34,1,0
8775,5505,Naveen Raju,47,1,0
8776,5506,Lakshman Bangera,26,1,0
8777,5506,Venkatesh Angadi,24,1,0
8778,5506,Manoj Meti,27,1,0
8779,5507,Kavitha Hegde,23,2,0
8780,5508,Sagar Bhat,39,1,0
8781,5508,Kiran Hegde,35,1,0
8782,5509,Jagadish Shetty,32,1,0
8783,5510,Surya Rao,20,1,0
8784,5510,Jagadish Kulkarni,16,1,0
8785,5511,Gopal Desai,15,1,0
8786,5512,Surya Savanur,37,1,1
8787,5513,Ambika Murthy,28,2,0
8788,5514,Asha Kumari,57,2,0
8789,5515,Pavan Naik,15,1,0
8790,5516,Manjunath Murthy,41,1,0
8791,5516,Nagesh Shetty,30,1,0
8792,5516,Bharathi Gupta,55,2,1
8793,5517,Deepa Kulkarni,43,2,0
8794,5518,Hanumanthappa Reddy,43,1,0
8795,5518,Prasad Joshi,36,1,0
8796,5519,Sharada Kambli,32,2,0
8797,5520,Asha Hegde,30,2,0
8798,5520,Chetan Angadi,38,1,0
8799,5521,Kiran Hegde,40,1,0
8800,5522,Kavitha Kattimani,43,2,0
8801,5522,Renuka Yadav,15,2,0
8802,5523,Pooja Swamy,40,2,0
8803,5524,Lakshmi Kattimani,36,2,0
8804,5525,Saraswathi Gupta,30,2,0
8805,5525,Prasad Swamy,24,1,0
8806,5526,Yogesh Bagewadi,25,1,0
8807,5527,Arun Bhat,39,1,0
8808,5527,Anand Patil,30,1,0
8809,5528,Vinay Siddi,32,1,0
8810,5528,Prasad Patil,38,1,0
8811,5528,Prasad Bai,33,1,0
8812,5529,Shivanand Siddi,17,1,0
8813,5530,Arun Bhat,27,1,0
8814,5531,Kavitha Siddi,29,2,0
8815,5531,Rajeshwari Desai,26,2,0
8816,5532,Kavitha Raju,19,2,0
8817,5533,Srinivas Kumar,15,1,0
8818,5533,Shivanand Bhat,19,1,0
8819,5534,Deepa Bagewadi,25,2,0
8820,5535,Prasad Poojary,30,1,0
8821,5536,Sunitha Shetty,38,2,0
8822,5536,Saraswathi Bangera,18,2,0
8823,5537,Prasad Hegde,15,1,0
8824,5538,Shivanand Kambli,16,1,0
8825,5539,Srinivas Gupta,36,1,0
8826,5540,Darshan Gupta,43,1,0
8827,5541,Girish Salian,30,1,0
8828,5541,Ashok Bhat,19,1,0
8829,5541,Shivakumar Yadav,28,1,0
8830,5542,Bharath Swamy,20,1,0
8831,5543,Jyothi Nayak,62,2,0
8832,5543,Kamala Hegde,26,2,0
8833,5544,Geetha Salian,15,2,0
8834,5544,Vishwanath Angadi,32,1,0
8835,5545,Bharath Reddy,43,1,0
8836,5545,Lakshman Kulkarni,38,1,0
8837,5546,Girish Kambli,21,1,0
8838,5547,Priya Hiremath,50,2,0
8839,5548,Prasad Kumar,26,1,0
8840,5548,Rekha Yadav,16,2,0
8841,5549,Shankar Savanur,27,1,0
8842,5550,Krishna Salian,27,1,0
8843,5551,Indira Kulkarni,51,2,0
8844,5551,Manjunath Desai,38,1,0
8845,5552,Kumaraswamy Hegde,30,1,0
8846,5553,Padma Raju,31,2,0
8847,5554,Rajesh Kambli,31,1,0
8848,5555,Lakshman Kulkarni,25,1,0
8849,5556,Parvathi Reddy,23,2,0
8850,5557,Anil Ganiger,32,1,0
8851,5557,Shivakumar Poojary,30,1,0
8852,5558,Lakshman Shetty,31,1,0
8853,5559,Prakash Rao,20,1,0
8854,5560,Nandini Savanur,46,2,0
8855,5561,Ganesh Siddi,42,1,0
8856,5561,Harish Salian,46,1,0
8857,5562,Ashok Hiremath,55,1,0
8858,5563,Rajesh Gupta,28,1,0
8859,5563,Vinay Bai,70,1,0
8860,5564,Girish Bai,28,1,0
8861,5565,Anitha Shetty,28,2,0
8862,5566,Lakshman Angadi,15,1,0
8863,5567,Renuka Kambli,20,2,0
8864,5568,Manoj Kumari,42,1,0
8865,5569,Chandrika Shankar,37,2,0
8866,5570,Pavan Bhat,19,1,0
8867,5570,Anil Shankar,58,1,0
8868,5571,Rajesh Raju,35,1,0
8869,5572,Ramesh Salian,48,1,0
8870,5572,Rekha Angadi,32,2,0
8871,5572,Vasantha Prasad,23,2,0
8872,5573,Suma Bhat,31,2,0
8873,5573,Sunitha Kattimani,16,2,0
8874,5574,Venkatesh Kattimani,35,1,0
8875,5575,Vinay Prasad,31,3,0
8876,5576,Madhu Shankar,32,1,0
8877,5577,Lakshman Ganiger,36,1,0
8878,5577,Sharada Murthy,19,2,0
8879,5578,Venkatesh Kattimani,35,1,0
8880,5578,Ravi Kattimani,29,1,0
8881,5578,Deepa Naikar,41,2,0
8882,5579,Yashodha Nayak,36,2,0
8883,5580,Srinivas Siddi,22,1,0
8884,5581,Shankar Meti,25,1,0
8885,5582,Rajeshwari Angadi,23,2,0
8886,5583,Santosh Shetty,28,1,0
8887,5584,Shivanand Salian,28,1,0
8888,5585,Girish Bagewadi,43,1,0
8889,5585,Pavan Yadav,53,1,0
8890,5586,Arun Shankar,33,1,0
8891,5587,Jagadish Patil,21,1,0
8892,5587,Pavan Hosamani,18,1,0
8893,5587,Radha Prasad,15,2,0
8894,5588,Madhu Prasad,51,1,0
8895,5588,Manoj Kumar,33,1,0
8896,5589,Basavaraj Bhat,32,1,0
8897,5590,Harish Kattimani,24,1,0
8898,5591,Divya Poojary,36,2,0
8899,5592,Vasantha Reddy,41,2,0
8900,5592,Anitha Kulkarni,36,2,0
8901,5593,Suresh Nayak,35,1,0
8902,5594,Meena Angadi,45,2,0
8903,5594,Anand Hegde,23,1,0
8904,5594,Vinay Nayak,36,1,0
8905,5595,Roopa Kambli,21,2,0
8906,5596,Lakshmi Bagewadi,40,2,0
8907,5596,Pushpa Joshi,23,2,0
8908,5597,Kamala Nayak,39,2,0
8909,5598,Sagar Murthy,34,1,0
8910,5599,Surya Raju,24,1,0
8911,5600,Shankar Bagewadi,30,1,0
8912,5600,Ramesh Lamani,42,1,0
8913,5601,Vishwanath Devi,29,1,0
8914,5601,Shivakumar Kattimani,15,1,0
8915,5602,Ramesh Desai,45,1,0
8916,5603,Sharada Bai,26,2,0
8917,5603,Vidya Gowda,26,2,0
8918,5604,Swathi Bai,18,2,0
8919,5604,Surya Shetty,36,1,0
8920,5605,Ravi Kambli,60,1,0
8921,5605,Surya Siddi,22,1,0
8922,5606,Srinivas Naikar,51,1,0
8923,5607,Manoj Reddy,20,1,0
8924,5608,Priya Kumari,25,2,0
8925,5608,Pavan Kattimani,30,1,0
8926,5609,Bharathi Bagewadi,55,2,0
8927,5610,Siddaraju Angadi,28,1,0
8928,5610,Madhu Gupta,26,1,0
8929,5611,Shivakumar Kattimani,44,1,0
8930,5612,Rekha Devi,15,2,0
8931,5612,Padma Kumar,33,2,0
8932,5612,Chetan Poojary,42,3,0
8933,5613,Kamala Nayak,15,2,0
8934,5613,Sharada Kumari,37,2,0
8935,5614,Kumaraswamy Gowda,60,1,0
8936,5615,Rajesh Devi,16,1,0
8937,5615,Deepa Salian,34,2,0
8938,5616,Gopal Kattimani,32,1,0
8939,5616,Gopal Shankar,15,1,0
8940,5617,Ramesh Poojary,34,1,0
8941,5618,Shivanand Kattimani,17,1,0
8942,5619,Vinay Kumari,33,1,0
8943,5620,Divya Gupta,27,2,0
8944,5621,Meena Joshi,44,2,0
8945,5622,Gopal Acharya,26,1,0
8946,5623,Roopa Raju,39,2,0
8947,5624,Nagaraj Angadi,44,1,0
8948,5624,Prakash Kulkarni,27,1,1
8949,5625,Radha Bhat,16,2,1
8950,5626,Ashok Shetty,25,1,0
8951,5627,Sagar Shetty,33,1,0
8952,5627,Rajesh Lamani,32,1,0
8953,5628,Mahesh Raju,59,1,0
8954,5629,Nagesh Kambli,36,1,0
8955,5629,Sagar Nayak,34,1,0
8956,5630,Santosh Angadi,31,1,0
8957,5630,Saraswathi Shankar,53,2,0
8958,5631,Pushpa Raju,36,2,0
8959,5631,Sharada Kattimani,15,2,0
8960,5632,Ravi Joshi,39,1,0
8961,5633,Deepak Raju,39,1,0
8962,5633,Kiran Bagewadi,33,1,0
8963,5634,Suma Kattimani,18,2,0
8964,5634,Harish Yadav,29,1,0
8965,5634,Vidya Devi,40,2,0
8966,5635,Surya Ganiger,22,1,0
8967,5635,Rajeshwari Bagewadi,35,2,0
8968,5636,Lakshmi Savanur,24,2,0
8969,5637,Krishna Nayak,15,1,0
8970,5638,Deepak Ganiger,25,1,0
8971,5638,Nandini Desai,34,2,0
8972,5638,Kamala Joshi,37,2,0
8973,5639,Darshan Naik,34,1,0
8974,5640,Indira Shetty,15,2,0
8975,5641,Anil Salian,46,1,0
8976,5641,Padma Bangera,48,2,0
8977,5642,Deepa Salian,34,2,0
8978,5642,Manjunath Naik,34,1,0
8979,5642,Lakshman Salian,25,1,0
8980,5643,Renuka Yadav,15,2,0
8981,5643,Naveen Meti,21,1,0
8982,5644,Siddaraju Prasad,21,1,0
8983,5645,Pushpa Kambli,39,2,0
8984,5645,Manoj Kumari,36,1,0
8985,5646,Sagar Murthy,26,1,0
8986,5646,Gopal Siddi,19,1,0
8987,5647,Swathi Gowda,28,2,0
8988,5648,Anil Rao,19,1,0
8989,5648,Mahesh Joshi,45,1,0
8990,5649,Jagadish Kulkarni,16,1,0
8991,5649,Anil Hiremath,31,1,0
8992,5650,Bharathi Siddi,41,2,0
8993,5651,Deepak Kulkarni,46,1,0
8994,5652,Girish Salian,39,1,0
8995,5652,Nandish Swamy,40,1,0
8996,5652,Madhu Hegde,25,1,0
8997,5653,Shivakumar Kambli,48,1,0
8998,5653,Indira Gupta,15,2,0
8999,5654,Mohan Reddy,28,1,0
9000,5654,Rekha Devi,20,2,0
9001,5655,Asha Bagewadi,49,2,0
9002,5655,Bharathi Hegde,35,2,1
9003,5656,Pooja Reddy,35,2,0
9004,5657,Vinay Shankar,24,1,0
9005,5658,Kavitha Hegde,23,2,0
9006,5659,Venkatesh Joshi,30,1,0
9007,5660,Pavan Kambli,30,1,0
9008,5660,Naveen Lamani,25,1,0
9009,5660,Renuka Naikar,35,2,0
9010,5661,Anand Rao,41,1,0
9011,5662,Suresh Joshi,38,1,0
9012,5662,Prasad Devi,36,1,0
9013,5663,Sagar Prasad,49,1,0
9014,5664,Vasantha Hegde,29,2,0
9015,5664,Renuka Kulkarni,32,2,0
9016,5664,Prasad Kambli,15,1,0
9017,5665,Vidya Gupta,38,2,0
9018,5666,Padma Kumari,24,2,0
9019,5666,Bharathi Bangera,34,2,0
9020,5667,Nandini Kambli,31,2,0
9021,5667,Arun Shetty,46,1,0
9022,5667,Shivakumar Bangera,27,1,0
9023,5668,Nandish Kumari,55,1,0
9024,5668,Jyothi Shetty,29,2,0
9025,5668,Pavan Shetty,32,1,0
9026,5669,Mangala Bagewadi,40,2,0
9027,5670,Mohan Kattimani,35,1,0
9028,5670,Kavitha Kambli,31,2,0
9029,5670,Jagadish Hiremath,35,1,0
9030,5671,Surya Raju,21,1,0
9031,5672,Pushpa Bangera,32,2,0
9032,5673,Shivakumar Angadi,16,1,0
9033,5673,Deepa Bhat,22,2,0
9034,5674,Ashok Kumar,31,1,0
9035,5674,Renuka Raju,24,2,0
9036,5675,Ashok Shankar,22,1,0
9037,5675,Mahesh Nayak,53,1,0
9038,5676,Harish Yadav,15,1,0
9039,5677,Vidya Nayak,23,2,0
9040,5677,Ganesh Kumari,41,1,0
9041,5677,Ramesh Naikar,35,1,0
9042,5678,Manoj Prasad,29,1,0
9043,5678,Harish Kulkarni,34,1,0
9044,5678,Kamala Ganiger,39,2,0
9045,5679,Sagar Bangera,33,1,0
9046,5680,Shilpa Raju,20,2,0
9047,5680,Yashodha Hiremath,15,2,0
9048,5680,Anand Murthy,37,1,0
9049,5681,Yogesh Naikar,29,1,0
9050,5682,Deepa Bagewadi,33,2,0
9051,5682,Gopal Kumar,46,1,0
9052,5682,Mangala Yadav,42,2,0
9053,5683,Anil Gowda,38,1,0
9054,5684,Savitha Kattimani,39,2,0
9055,5685,Bharath Siddi,15,1,0
9056,5685,Divya Murthy,46,2,0
9057,5686,Manjunath Hiremath,31,1,0
9058,5686,Ashok Hiremath,43,1,0
9059,5686,Deepa Bagewadi,34,2,0
9060,5687,Renuka Gupta,30,2,0
9061,5688,Krishna Kambli,38,1,0
9062,5688,Surya Bhat,15,1,0
9063,5689,Girish Joshi,30,1,0
9064,5690,Yashodha Reddy,24,2,0
9065,5690,Swathi Yadav,17,2,0
9066,5690,Ravi Shankar,31,1,0
9067,5691,Sachin Desai,42,1,0
9068,5692,Venkatesh Bai,28,1,0
9069,5693,Priya Meti,39,2,0
9070,5693,Sunitha Patil,15,2,0
9071,5693,Roopa Hiremath,26,2,0
9072,5694,Pavan Shankar,25,1,0
9073,5695,Jagadish Naik,33,1,0
9074,5695,Lakshmi Lamani,24,2,0
9075,5696,Parvathi Hiremath,42,2,0
9076,5697,Srinivas Kumar,28,1,0
9077,5697,Chandrika Gowda,25,3,0
9078,5698,Nandini Naik,27,2,0
9079,5698,Rashmi Ganiger,30,2,0
9080,5699,Shilpa Bangera,34,2,0
9081,5699,Mahesh Bhat,15,1,0
9082,5699,Surya Poojary,24,1,0
9083,5700,Santosh Gowda,15,1,0
9084,5701,Sunitha Bangera,54,2,0
9085,5702,Meena Prasad,34,2,0
9086,5703,Sneha Bai,18,2,0
9087,5704,Shobha Raju,50,2,0
9088,5705,Arun Bai,30,1,0
9089,5706,Shankar Savanur,27,1,0
9090,5707,Suresh Nayak,45,1,0
9091,5708,Indira Devi,23,2,0
9092,5708,Shobha Gowda,25,2,0
9093,5709,Sagar Shetty,31,1,0
9094,5710,Sharada Kulkarni,28,2,0
9095,5711,Nandish Shankar,20,1,0
9096,5711,Mangala Angadi,25,2,0
9097,5712,Geetha Savanur,37,2,0
9098,5713,Basavaraj Hosamani,33,1,0
9099,5713,Anil Gowda,38,1,0
9100,5714,Surya Patil,70,1,0
9101,5714,Umesh Kulkarni,34,1,0
9102,5714,Ganesh Bagewadi,50,3,0
9103,5715,Shivanand Savanur,15,1,0
9104,5716,Manoj Prasad,29,1,0
9105,5717,Pooja Acharya,25,2,0
9106,5717,Suresh Kumari,15,1,0
9107,5718,Chetan Murthy,33,1,0
9108,5719,Manoj Kattimani,46,1,0
9109,5720,Jyothi Savanur,25,2,0
9110,5721,Siddaraju Hosamani,25,1,0
9111,5722,Suma Kumar,40,2,0
9112,5722,Pavan Kattimani,30,1,0
9113,5722,Pooja Hiremath,15,2,0
9114,5723,Pushpa Angadi,21,2,0
9115,5723,Latha Naikar,25,2,0
9116,5724,Lakshman Desai,30,3,0
9117,5724,Hanumanthappa Kattimani,55,1,1
9118,5725,Harish Kattimani,24,1,0
9119,5726,Krishna Shankar,24,1,0
9120,5726,Girish Kambli,48,1,0
9121,5726,Nandish Murthy,15,1,0
9122,5727,Parvathi Savanur,36,2,0
9123,5728,Chandrika Gupta,15,2,0
9124,5728,Sagar Desai,25,1,0
9125,5729,Vasantha Shankar,32,2,0
9126,5730,Nagaraj Murthy,27,1,0
9127,5730,Mahesh Devi,27,1,0
9128,5731,Gopal Kulkarni,24,1,0
9129,5731,Prasad Devi,36,1,0
9130,5732,Sachin Poojary,15,1,0
9131,5732,Krishna Rao,39,1,0
9132,5733,Gopal Nayak,27,1,0
9133,5734,Manoj Gowda,15,1,0
9134,5734,Naveen Bagewadi,43,1,0
9135,5735,Ganesh Hegde,20,1,0
9136,5736,Kumaraswamy Meti,44,1,0
9137,5736,Pavan Ganiger,48,1,0
9138,5736,Nandini Naikar,43,2,0
9139,5737,Divya Rao,40,2,0
9140,5737,Mohan Angadi,40,1,0
9141,5737,Sneha Gowda,30,2,0
9142,5738,Nandish Shetty,26,1,0
9143,5738,Krishna Acharya,35,1,0
9144,5738,Rajeshwari Kumar,33,2,0
9145,5739,Latha Patil,47,2,0
9146,5740,Sunitha Savanur,21,2,0
9147,5740,Ganesh Ganiger,39,1,0
9148,5740,Rajesh Acharya,40,1,0
9149,5741,Kavitha Nayak,30,2,0
