cdr_id,caller_name,receiver_name,call_date,call_duration_seconds,tower_district_id,linked_accused_id,linked_case_id
4860,Latha Hosamani,Shobha Reddy,2023-08-15,120,11,10918,4631
4861,Darshan Angadi,Sachin Desai,2023-10-30,131,19,6070,2417
4862,Basavaraj Prasad,Vidya Kattimani,2023-08-17,171,25,4821,1917
4863,Nagesh Kambli,Vidya Kumari,2024-02-06,302,24,4660,1857
4864,Deepa Kumari,Sneha Yadav,2024-08-19,301,27,20946,9621
4865,Chetan Gupta,Radha Bagewadi,2023-09-03,584,1,4336,1736
4866,Pushpa Gowda,Surya Bai,2024-08-29,383,4,,
4867,Santosh Desai,Kumaraswamy Hegde,2023-08-18,147,25,4819,1917
4868,Jagadish Angadi,Nandish Hosamani,2023-04-21,430,4,,
4869,Kumaraswamy Naikar,Chandrashekar Kumar,2023-08-16,257,12,13471,5891
4870,Mohan Bagewadi,Ganesh Ganiger,2024-10-16,211,8,3576,1427
4871,Kumaraswamy Acharya,Bharathi Kumar,2023-03-27,30,29,1151,461
4872,Savitha Hiremath,Nandish Bai,2024-07-17,269,3,,
4873,Pavan Hegde,Manjunath Bagewadi,2023-03-20,488,13,3958,1578
4874,Lakshmi Kattimani,Nandini Swamy,2023-11-03,106,16,,
4875,Siddaraju Hegde,Mahesh Kambli,2024-08-12,62,20,,
4876,Shivanand Kumar,Vishwanath Naikar,2024-05-17,35,21,614,257
4877,Manjunath Bai,Manjunath Bai,2024-02-06,372,17,1683,669
4878,Kumaraswamy Acharya,Kumaraswamy Hegde,2024-07-24,132,28,1185,474
4879,Vinay Siddi,Geetha Hegde,2024-03-02,148,25,,
4880,Venkatesh Gowda,Renuka Prasad,2024-12-23,560,10,,
4881,Arun Reddy,Manjunath Hosamani,2024-08-15,559,10,,
4882,Suresh Nayak,Santosh Gowda,2023-01-04,62,6,,
4883,Mohan Poojary,Gopal Angadi,2023-03-25,67,19,,
4884,Vinay Kattimani,Lakshman Kumari,2023-05-14,48,8,20154,9242
4885,Bharathi Meti,Kumaraswamy Hegde,2024-07-21,245,20,6101,2427
4886,Suresh Shetty,Jyothi Yadav,2024-08-15,116,27,,
4887,Chandrika Shankar,Roopa Angadi,2023-03-30,468,23,7307,2905
4888,Divya Murthy,Kumaraswamy Kumari,2023-02-13,127,21,,
4889,Mahesh Desai,Vidya Salian,2023-10-31,344,27,5180,2061
4890,Venkatesh Poojary,Nandish Kattimani,2023-06-17,356,18,3571,1426
4891,Pushpa Lamani,Siddaraju Acharya,2023-10-06,550,27,,
4892,Naveen Raju,Nagaraj Naik,2024-03-25,600,5,852,352
4893,Sachin Desai,Kumaraswamy Hegde,2023-06-04,563,13,,
4894,Divya Murthy,Priya Hosamani,2024-06-11,459,15,,
4895,Krishna Bagewadi,Latha Hosamani,2024-03-22,165,7,1837,732
4896,Bharathi Gupta,Prakash Kumar,2023-01-08,396,24,,
4897,Yogesh Bhat,Latha Kumar,2024-01-27,319,28,5050,2008
4898,Naveen Bagewadi,Jyothi Ganiger,2024-08-21,433,28,,
4899,Kavitha Yadav,Hanumanthappa Salian,2023-03-08,429,20,,
4900,Roopa Hegde,Krishna Salian,2023-09-22,31,5,,
4901,Suma Gowda,Mangala Swamy,2023-02-16,146,12,3100,1239
4902,Ramesh Gupta,Lakshmi Prasad,2024-10-18,365,6,,
4903,Indira Rao,Pushpa Naikar,2023-09-02,527,28,5135,2044
4904,Chetan Salian,Deepa Raju,2024-04-13,134,22,20753,9530
4905,Shivakumar Kumari,Divya Rao,2023-05-01,376,19,6108,2430
4906,Radha Prasad,Meena Gowda,2023-09-01,90,13,3803,1516
4907,Chetan Prasad,Vidya Angadi,2023-12-31,433,3,,
4908,Nandini Swamy,Suma Ganiger,2024-06-29,144,11,,
4909,Swathi Bagewadi,Pooja Shetty,2024-01-05,297,14,,
4910,Manoj Angadi,Kiran Swamy,2024-12-22,321,14,19964,9144
4911,Radha Bagewadi,Jyothi Shankar,2024-05-08,51,19,6411,2550
4912,Santosh Angadi,Chetan Gupta,2023-09-05,396,1,7317,2909
4913,Vasantha Kulkarni,Rashmi Hosamani,2024-05-03,546,22,,
4914,Gopal Murthy,Siddaraju Prasad,2023-09-18,366,7,1856,739
4915,Chetan Angadi,Renuka Joshi,2024-08-23,340,19,15671,6990
4916,Deepa Kambli,Manjunath Desai,2024-07-21,522,29,1252,504
4917,Savitha Kattimani,Venkatesh Ganiger,2023-02-05,420,6,5173,2059
4918,Suresh Hiremath,Asha Murthy,2024-09-30,352,14,,
4919,Srinivas Kumar,Nandish Shetty,2023-07-24,572,17,,
4920,Pushpa Poojary,Prasad Salian,2024-01-06,89,18,3711,1476
4921,Padma Bangera,Ramesh Lamani,2024-07-09,377,26,2846,1142
4922,Ramesh Naik,Shobha Kulkarni,2024-03-06,578,1,4248,1702
4923,Renuka Bangera,Pushpa Naikar,2024-10-21,535,25,4713,1875
4924,Rajesh Hosamani,Lakshman Bangera,2023-06-27,478,24,209,91
4925,Shivakumar Angadi,Manjunath Murthy,2023-05-31,374,13,,
4926,Ramesh Hosamani,Prasad Lamani,2024-04-18,515,5,,
4927,Suma Ganiger,Surya Kumar,2024-08-03,233,23,,
4928,Kavitha Siddi,Basavaraj Ganiger,2024-01-17,350,8,,
4929,Latha Hosamani,Shivanand Gupta,2023-10-28,355,16,,
4930,Basavaraj Bhat,Saraswathi Bangera,2024-12-30,435,22,,
4931,Venkatesh Gupta,Surya Hosamani,2023-06-21,303,14,,
4932,Ganesh Kambli,Vidya Shankar,2024-11-03,375,30,2594,1043
4933,Indira Rao,Padma Bangera,2023-02-20,342,6,4938,1960
4934,Santosh Shetty,Roopa Lamani,2023-05-19,284,14,18742,8552
4935,Vinay Swamy,Anil Bhat,2023-09-02,318,10,2931,1174
4936,Deepak Kattimani,Radha Kattimani,2024-02-10,427,4,,
4937,Siddaraju Salian,Mohan Murthy,2023-05-26,287,7,,
4938,Rashmi Hegde,Priya Hiremath,2024-07-22,106,18,3718,1479
4939,Manjunath Desai,Kumaraswamy Bagewadi,2023-09-15,110,17,,
4940,Padma Bangera,Prakash Kumar,2023-11-27,300,27,2730,1094
4941,Sachin Shetty,Rajesh Kattimani,2023-03-29,302,30,2526,1014
4942,Kumaraswamy Acharya,Anand Nayak,2024-09-10,190,29,1287,519
4943,Sharada Kumar,Prakash Bai,2024-12-24,452,1,,
4944,Kamala Salian,Harish Salian,2024-03-11,595,12,5457,2171
4945,Ganesh Kattimani,Chetan Kumari,2023-12-09,215,24,5518,2196
4946,Venkatesh Raju,Anil Joshi,2023-07-17,292,12,,
4947,Vishwanath Kumar,Swathi Kulkarni,2023-06-06,59,20,,
4948,Shivakumar Ganiger,Indira Naik,2024-03-18,465,11,,
4949,Hanumanthappa Gowda,Gopal Joshi,2023-12-21,395,28,,
4950,Umesh Bhat,Nagesh Reddy,2024-08-24,343,17,,
4951,Geetha Bai,Radha Bagewadi,2023-11-29,291,29,5721,2280
4952,Radha Prasad,Gopal Naik,2023-08-09,348,13,4053,1623
4953,Saraswathi Bagewadi,Kumaraswamy Angadi,2024-08-06,404,24,8421,3426
4954,Ambika Swamy,Ravi Poojary,2024-09-06,454,5,,
4955,Basavaraj Savanur,Mohan Kumar,2023-07-23,305,22,,
4956,Chandrika Shankar,Nagesh Kambli,2024-11-21,403,1,7198,2862
4957,Sharada Meti,Shobha Patil,2023-04-23,49,10,,
4958,Vishwanath Desai,Nandish Salian,2024-06-27,322,23,7444,2958
4959,Shivanand Desai,Chandrashekar Kattimani,2023-06-29,330,24,4136,1654
4960,Manoj Bai,Surya Kulkarni,2024-07-04,37,9,,
4961,Girish Bhat,Hanumanthappa Naikar,2023-04-06,429,12,10385,4377
4962,Pavan Naikar,Vasantha Bai,2023-02-13,271,8,3507,1400
4963,Ramesh Hosamani,Indira Rao,2023-05-22,30,13,3893,1550
4964,Surya Prasad,Prakash Naik,2023-12-24,429,25,,
4965,Girish Kambli,Mahesh Raju,2024-06-24,99,26,11762,5039
4966,Anitha Kulkarni,Shivakumar Hegde,2023-10-14,505,27,2999,1200
4967,Gopal Desai,Girish Nayak,2024-01-16,332,17,6987,2780
4968,Kavitha Nayak,Vidya Kattimani,2024-07-09,559,9,2273,910
4969,Santosh Ganiger,Yogesh Murthy,2023-05-11,122,28,,
4970,Mahesh Gupta,Arun Prasad,2023-02-01,33,12,7914,3189
4971,Geetha Savanur,Rashmi Bhat,2023-07-07,290,8,21643,9963
4972,Ramesh Bagewadi,Shivakumar Kumari,2023-09-12,574,29,5824,2323
4973,Shivakumar Kumar,Krishna Lamani,2023-12-22,203,2,1981,791
4974,Basavaraj Desai,Mahesh Gupta,2023-05-31,352,15,947,387
4975,Vishwanath Ganiger,Renuka Kambli,2024-08-09,259,25,,
4976,Shilpa Hiremath,Deepak Hegde,2024-07-18,59,16,6829,2715
4977,Rashmi Hegde,Mahesh Poojary,2023-12-27,123,8,3604,1436
4978,Chetan Gupta,Shivanand Hosamani,2023-06-09,545,1,4498,1795
4979,Renuka Bagewadi,Manoj Acharya,2024-07-16,329,1,241,103
4980,Nandish Kattimani,Vishwanath Murthy,2023-08-29,431,24,4842,1925
4981,Prakash Shankar,Rekha Devi,2023-10-14,50,28,16868,7590
4982,Surya Hiremath,Rajesh Kambli,2023-08-29,263,30,,
4983,Gopal Siddi,Umesh Kattimani,2024-12-28,246,7,,
4984,Shivakumar Patil,Ambika Rao,2023-03-31,290,20,2246,900
4985,Kumaraswamy Hosamani,Hanumanthappa Swamy,2023-11-29,141,23,,
4986,Chandrika Angadi,Manoj Bai,2023-06-15,348,3,6551,2602
4987,Ganesh Kattimani,Srinivas Siddi,2023-12-08,180,24,5579,2221
4988,Shankar Savanur,Parvathi Rao,2023-01-17,462,22,,
4989,Kiran Hegde,Vasantha Kambli,2023-01-20,338,20,,
4990,Anand Hiremath,Shilpa Bagewadi,2023-10-13,196,18,,
4991,Harish Patil,Chetan Kumari,2024-06-18,370,8,3613,1439
4992,Lakshmi Meti,Shivakumar Shetty,2024-07-26,277,6,,
4993,Ravi Joshi,Geetha Patil,2024-09-27,453,7,,
4994,Harish Bangera,Shivanand Rao,2023-01-06,139,26,,
4995,Yogesh Bhat,Renuka Kumari,2024-01-26,127,6,5034,2002
4996,Sagar Joshi,Kumaraswamy Acharya,2023-12-05,218,12,3224,1286
4997,Anand Angadi,Vasantha Swamy,2024-02-11,486,30,,
4998,Rekha Naik,Girish Nayak,2024-06-23,33,20,6183,2459
4999,Shivakumar Siddi,Ganesh Naik,2024-12-24,400,22,,
5000,Pavan Salian,Darshan Bai,2024-01-07,236,13,3468,1384
5001,Anil Prasad,Kavitha Swamy,2024-09-11,460,9,1365,549
5002,Manoj Acharya,Basavaraj Ganiger,2023-03-28,93,6,5063,2015
5003,Radha Lamani,Pooja Kattimani,2023-01-22,424,29,,
5004,Girish Kattimani,Ganesh Gowda,2024-03-26,125,10,,
5005,Latha Gupta,Pavan Naikar,2023-09-03,333,1,4337,1736
5006,Pushpa Salian,Shobha Murthy,2023-10-13,147,11,3215,1282
5007,Suresh Ganiger,Yogesh Bhat,2024-09-14,133,6,5673,2260
5008,Ravi Hosamani,Vasantha Prasad,2024-07-24,115,8,13480,5897
5009,Gopal Gowda,Ramesh Hosamani,2024-08-27,473,16,6888,2739
5010,Ashok Kumari,Pushpa Salian,2023-10-12,146,2,23,11
5011,Jyothi Murthy,Manjunath Murthy,2024-10-23,492,4,,
5012,Bharath Shetty,Shivakumar Angadi,2023-07-25,37,2,,
5013,Ashok Hiremath,Shobha Murthy,2023-09-09,555,2,1977,790
5014,Umesh Bhat,Srinivas Kambli,2023-09-09,443,24,,
5015,Meena Hiremath,Renuka Savanur,2023-08-09,497,17,6847,2721
5016,Jagadish Savanur,Vasantha Gowda,2024-06-17,525,8,,
5017,Meena Gowda,Prasad Bagewadi,2024-10-27,513,24,4360,1744
5018,Rashmi Hosamani,Rajeshwari Bagewadi,2023-11-08,285,9,,
5019,Bharath Shankar,Deepa Kattimani,2023-08-24,396,29,1266,509
5020,Bharath Kattimani,Santosh Gowda,2024-08-25,372,1,234,100
5021,Renuka Bangera,Krishna Poojary,2023-01-08,320,25,,
5022,Sharada Desai,Roopa Hegde,2024-02-22,207,7,1865,742
5023,Vasantha Kulkarni,Siddaraju Bagewadi,2023-10-22,585,4,,
5024,Anitha Ganiger,Anand Nayak,2023-10-07,518,26,20133,9231
5025,Bharathi Lamani,Kiran Hegde,2023-05-05,301,17,,
5026,Shankar Savanur,Chandrashekar Gupta,2023-02-20,544,12,,
5027,Shilpa Bai,Nagesh Hegde,2023-11-23,198,21,20493,9404
5028,Mangala Swamy,Santosh Kambli,2024-11-21,446,8,,
5029,Krishna Meti,Prasad Rao,2024-04-24,245,14,3989,1593
5030,Deepa Reddy,Shivakumar Hegde,2023-05-22,61,8,3421,1366
5031,Surya Hosamani,Priya Kattimani,2023-07-27,343,25,5521,2197
5032,Vinay Joshi,Ramesh Naikar,2024-08-17,339,21,,
5033,Venkatesh Lamani,Madhu Rao,2023-10-03,320,9,,
5034,Chandrika Shankar,Vishwanath Murthy,2023-04-25,34,1,7532,2996
5035,Saraswathi Hosamani,Harish Kumari,2023-01-06,376,19,,
5036,Anand Bagewadi,Shobha Prasad,2023-04-25,359,23,,
5037,Umesh Angadi,Saraswathi Bagewadi,2024-06-17,401,23,16356,7328
5038,Meena Gowda,Srinivas Siddi,2024-10-29,252,1,4310,1724
5039,Pushpa Gowda,Kumaraswamy Hosamani,2024-04-08,279,20,10980,4660
5040,Ambika Yadav,Venkatesh Poojary,2024-07-21,556,17,6990,2782
5041,Asha Savanur,Harish Bai,2023-05-27,132,21,,
5042,Radha Bagewadi,Rashmi Hegde,2024-08-17,188,19,6297,2505
5043,Sharada Poojary,Santosh Kulkarni,2024-06-30,130,3,,
5044,Umesh Yadav,Hanumanthappa Kambli,2024-07-11,474,19,,
5045,Radha Murthy,Umesh Savanur,2023-10-10,279,4,,
5046,Anand Yadav,Padma Gowda,2023-02-09,386,27,5272,2098
5047,Nagaraj Gowda,Asha Gupta,2023-08-25,349,14,,
5048,Shobha Kambli,Hanumanthappa Reddy,2024-08-27,185,1,1615,644
5049,Roopa Siddi,Nandish Shankar,2023-11-27,347,9,,
5050,Yashodha Murthy,Mohan Nayak,2024-06-03,186,7,,
5051,Savitha Kattimani,Suresh Angadi,2023-02-05,439,6,5173,2059
5052,Geetha Bai,Radha Prasad,2024-10-22,303,29,5987,2388
5053,Radha Kumar,Nagesh Bagewadi,2023-08-30,296,20,,
5054,Harish Bagewadi,Madhu Devi,2023-03-09,263,5,,
5055,Ramesh Naik,Nagesh Kumari,2023-07-29,285,24,4304,1723
5056,Ganesh Kattimani,Anand Poojary,2023-11-08,103,5,,
5057,Parvathi Angadi,Madhu Siddi,2024-11-27,576,27,9887,4141
5058,Hanumanthappa Patil,Surya Savanur,2023-11-09,238,24,19210,8769
5059,Swathi Poojary,Indira Bagewadi,2024-01-01,274,6,,
5060,Padma Bangera,Geetha Bai,2024-09-22,157,10,2893,1158
5061,Santosh Angadi,Yashodha Ganiger,2024-03-18,557,23,7543,3000
5062,Rekha Shetty,Shankar Kattimani,2024-07-27,479,28,,
5063,Pavan Rao,Ramesh Kumar,2023-10-22,253,15,757,313
5064,Nandini Siddi,Mahesh Joshi,2023-12-16,476,17,,
5065,Yogesh Gupta,Pushpa Bangera,2023-07-29,430,3,,
5066,Rajesh Savanur,Savitha Hegde,2024-01-09,340,14,,
5067,Divya Kumari,Darshan Angadi,2024-03-24,238,2,,
5068,Indira Patil,Radha Rao,2023-01-31,187,28,,
5069,Deepa Kambli,Meena Gowda,2024-03-01,104,29,1178,473
5070,Sachin Naik,Basavaraj Yadav,2024-12-20,168,23,,
5071,Mangala Raju,Nandish Kattimani,2023-12-07,587,27,2986,1195
5072,Girish Kumar,Mahesh Ganiger,2024-10-02,96,17,7163,2848
5073,Ashok Hiremath,Girish Kambli,2024-04-29,43,4,1928,770
5074,Nagaraj Shetty,Sachin Meti,2023-08-16,545,22,,
5075,Shivanand Hegde,Rekha Joshi,2023-03-08,331,4,,
5076,Bharath Swamy,Sunitha Shetty,2024-01-30,245,17,6852,2724
5077,Renuka Bangera,Anand Savanur,2023-06-02,223,25,4890,1944
5078,Nagaraj Naik,Latha Kumari,2024-10-26,524,21,553,234
5079,Yogesh Shankar,Parvathi Bangera,2023-08-03,188,26,,
5080,Shivakumar Kumari,Ashok Bhat,2024-09-04,582,4,2973,1191
5081,Mangala Raju,Saraswathi Hosamani,2023-11-06,476,10,2964,1187
5082,Nandish Nayak,Chandrika Bhat,2024-05-03,324,5,,
5083,Kumaraswamy Hegde,Santosh Nayak,2024-03-08,387,14,3793,1511
5084,Pushpa Raju,Jagadish Joshi,2024-02-23,480,23,17198,7769
5085,Prasad Gowda,Hanumanthappa Salian,2024-06-03,561,9,,
5086,Radha Bagewadi,Anand Savanur,2023-02-08,484,20,6354,2528
5087,Chandrika Bhat,Saraswathi Poojary,2024-02-21,473,21,6506,2584
5088,Rekha Devi,Manjunath Bagewadi,2024-04-13,437,6,13156,5726
5089,Madhu Kambli,Nagesh Hiremath,2024-08-11,425,20,14216,6267
5090,Umesh Savanur,Ambika Nayak,2024-03-02,534,17,6823,2712
5091,Shilpa Raju,Rajesh Acharya,2023-08-28,125,14,,
5092,Shivakumar Kumar,Nagesh Ganiger,2024-03-30,374,2,2181,874
5093,Padma Angadi,Sachin Kumar,2023-03-21,372,14,,
5094,Ambika Siddi,Padma Bagewadi,2023-06-13,435,21,6373,2535
5095,Vidya Salian,Vinay Hosamani,2023-08-13,93,12,8962,3690
5096,Rajeshwari Siddi,Sagar Shankar,2024-02-04,222,22,,
5097,Anitha Siddi,Manjunath Bai,2023-09-21,469,3,550,232
5098,Anand Bagewadi,Roopa Hegde,2023-06-15,393,7,,
5099,Renuka Swamy,Manjunath Bai,2023-08-23,46,23,7529,2994
5100,Mangala Swamy,Vishwanath Murthy,2023-06-21,481,15,1124,449
5101,Rajesh Kulkarni,Srinivas Gowda,2023-03-15,545,12,3139,1253
5102,Ganesh Kambli,Deepak Hegde,2024-11-06,394,9,2498,1004
5103,Lakshman Poojary,Bharath Naik,2024-03-13,306,15,,
5104,Nagesh Kumari,Pushpa Naikar,2023-05-29,519,4,2097,839
5105,Chetan Gupta,Chandrika Gupta,2024-07-03,411,26,2879,1153
5106,Shankar Hosamani,Surya Hosamani,2023-01-22,497,24,5604,2230
5107,Vidya Kumari,Jagadish Salian,2023-10-26,255,23,,
5108,Nandini Hosamani,Krishna Meti,2023-10-05,375,15,902,373
5109,Chandrashekar Raju,Sharada Meti,2024-06-11,433,15,,
5110,Anand Nayak,Nagaraj Lamani,2023-11-30,294,4,2235,893
5111,Ramesh Kattimani,Sagar Hiremath,2024-04-24,290,5,,
5112,Pavan Shetty,Sneha Joshi,2023-04-29,100,15,2547,1024
5113,Rajesh Gowda,Vidya Bagewadi,2023-01-31,385,26,,
5114,Kumaraswamy Bangera,Bharath Lamani,2023-02-22,489,30,,
5115,Deepak Kumar,Kumaraswamy Bhat,2023-01-21,198,19,,
5116,Roopa Hegde,Shivanand Gowda,2023-04-28,294,12,3198,1275
5117,Prasad Yadav,Chandrika Shetty,2023-12-30,38,14,,
5118,Siddaraju Reddy,Jyothi Poojary,2023-02-09,160,10,2653,1065
5119,Priya Devi,Shankar Hosamani,2024-07-27,76,6,1372,552
5120,Sunitha Hosamani,Shankar Bagewadi,2024-10-08,570,19,13205,5754
5121,Venkatesh Meti,Darshan Hegde,2023-01-09,159,18,,
5122,Jagadish Yadav,Chetan Salian,2024-04-03,170,13,3850,1532
5123,Padma Gowda,Suresh Acharya,2023-11-22,167,6,5731,2285
5124,Prasad Murthy,Vishwanath Prasad,2023-11-21,104,5,,
5125,Siddaraju Prasad,Srinivas Kulkarni,2023-03-28,55,13,3926,1565
5126,Priya Kumari,Shankar Hosamani,2023-10-12,87,16,6937,2760
5127,Roopa Angadi,Ramesh Naik,2023-09-09,379,2,2127,853
5128,Chetan Acharya,Divya Acharya,2024-06-16,97,18,,
5129,Krishna Yadav,Kumaraswamy Hegde,2023-05-02,308,17,6978,2776
5130,Kiran Nayak,Saraswathi Hosamani,2023-10-31,363,27,5182,2061
5131,Suma Kulkarni,Pooja Bai,2023-03-22,514,24,,
5132,Pavan Naikar,Bharathi Ganiger,2024-01-15,314,3,17739,8037
5133,Kiran Ganiger,Shivakumar Hegde,2024-04-14,343,24,4453,1780
5134,Ramesh Hosamani,Latha Bagewadi,2023-02-11,500,13,4075,1633
5135,Vidya Salian,Ramesh Kumar,2023-09-24,594,30,2416,968
5136,Roopa Nayak,Anand Naik,2024-02-01,264,3,,
5137,Pavan Meti,Ramesh Yadav,2023-12-25,344,2,19155,8742
5138,Shobha Bai,Surya Poojary,2023-01-20,555,17,,
5139,Prakash Yadav,Santosh Acharya,2024-06-14,432,26,,
5140,Latha Kumar,Roopa Angadi,2024-05-07,214,21,437,189
5141,Manjunath Kambli,Anil Devi,2023-01-19,30,20,,
5142,Renuka Kumar,Ramesh Lamani,2024-11-05,305,7,1591,632
5143,Anitha Patil,Darshan Bhat,2023-09-22,158,8,3696,1471
5144,Asha Kumari,Vidya Gowda,2023-01-05,35,30,,
5145,Suma Hosamani,Srinivas Naik,2023-06-09,529,11,1312,527
5146,Kumaraswamy Reddy,Sharada Shetty,2023-02-05,551,15,,
5147,Jyothi Murthy,Parvathi Hosamani,2024-10-05,340,25,,
5148,Darshan Prasad,Nandish Shetty,2023-03-27,247,9,,
5149,Anil Rao,Bharathi Savanur,2023-10-27,510,23,,
5150,Vasantha Kambli,Lakshmi Bagewadi,2024-04-27,567,27,,
5151,Madhu Hosamani,Kamala Kattimani,2023-01-21,582,2,,
5152,Jyothi Desai,Mangala Swamy,2024-11-08,251,2,,
5153,Kavitha Bhat,Shilpa Joshi,2024-10-15,381,6,,
5154,Nagesh Reddy,Radha Joshi,2024-06-25,245,15,,
5155,Saraswathi Hosamani,Mahesh Gupta,2024-07-10,435,24,4151,1659
5156,Umesh Lamani,Harish Yadav,2023-04-21,265,18,,
5157,Mahesh Shetty,Radha Kattimani,2023-12-12,544,23,,
5158,Meena Salian,Naveen Meti,2023-04-12,490,28,,
5159,Ashok Poojary,Priya Devi,2023-08-07,56,7,1657,658
5160,Shivanand Gowda,Ravi Rao,2023-12-29,546,13,3882,1546
5161,Kiran Bangera,Ravi Desai,2024-06-27,194,7,,
5162,Arun Bangera,Krishna Devi,2023-05-01,114,12,,
5163,Chandrika Acharya,Krishna Shankar,2023-12-15,525,15,,
5164,Latha Naik,Vishwanath Gupta,2024-06-22,565,4,,
5165,Priya Kumari,Mohan Bagewadi,2024-08-07,211,17,7082,2815
5166,Harish Poojary,Kiran Salian,2024-01-08,161,6,,
5167,Ramesh Lamani,Nagaraj Kattimani,2024-07-27,347,12,,
5168,Ganesh Hegde,Mohan Naik,2023-01-12,417,6,,
5169,Kavitha Kumar,Shankar Kattimani,2024-12-10,306,28,19601,8967
5170,Mahesh Bhat,Santosh Salian,2023-03-02,583,7,1881,749
5171,Hanumanthappa Kumar,Sunitha Kattimani,2023-02-19,533,22,,
5172,Ashok Kumari,Shobha Kulkarni,2023-02-28,495,1,288,125
5173,Sunitha Shetty,Shivanand Hosamani,2023-07-13,489,24,4381,1752
5174,Divya Kumari,Krishna Kumari,2024-04-21,478,2,,
5175,Suma Ganiger,Manjunath Desai,2023-08-24,537,29,1267,509
5176,Kavitha Nayak,Asha Bhat,2024-06-04,334,9,,
5177,Shivanand Angadi,Renuka Bagewadi,2024-09-05,550,24,4259,1706
5178,Santosh Gowda,Krishna Kambli,2024-01-26,175,28,,
5179,Chandrika Angadi,Vinay Swamy,2024-02-27,430,3,6793,2698
5180,Jagadish Kulkarni,Nandish Patil,2023-01-21,134,17,5078,2021
5181,Bharath Salian,Sneha Acharya,2024-02-03,426,16,,
5182,Mangala Swamy,Chandrika Angadi,2024-04-25,249,13,847,350
5183,Shivakumar Raju,Kiran Kattimani,2023-12-05,82,28,,
5184,Kiran Hiremath,Ashok Joshi,2023-11-08,437,19,,
5185,Shivanand Kumar,Padma Gowda,2023-04-21,133,21,576,244
5186,Venkatesh Ganiger,Rajesh Lamani,2024-08-26,350,29,1296,522
5187,Priya Swamy,Anand Nayak,2024-05-07,429,21,438,189
5188,Ramesh Bagewadi,Prasad Devi,2023-12-07,225,20,,
5189,Parvathi Bangera,Arun Kambli,2024-08-22,468,19,4251,1702
5190,Renuka Bangera,Indira Rao,2023-10-23,516,25,4774,1898
5191,Mohan Bagewadi,Swathi Bhat,2024-01-26,524,8,3664,1460
5192,Vidya Raju,Arun Yadav,2024-01-24,103,21,6526,2590
5193,Radha Kumar,Meena Murthy,2024-09-02,136,7,1768,703
5194,Darshan Savanur,Madhu Kulkarni,2024-08-22,279,20,8456,3441
5195,Basavaraj Gowda,Mangala Swamy,2024-07-26,312,2,116,48
5196,Ramesh Devi,Sharada Gupta,2024-05-02,413,22,,
5197,Kiran Hosamani,Sneha Lamani,2023-04-18,398,22,,
5198,Rajesh Hegde,Shivakumar Bai,2023-11-12,88,1,259,111
5199,Gopal Angadi,Padma Savanur,2023-01-20,324,17,,
5200,Jagadish Gowda,Santosh Nayak,2023-05-13,320,28,15186,6767
5201,Shivanand Gowda,Anitha Patil,2023-06-16,50,14,4024,1610
5202,Padma Bagewadi,Madhu Meti,2023-09-17,370,11,3189,1272
5203,Pooja Gupta,Lakshmi Hegde,2024-11-19,282,28,,
5204,Chandrika Kumar,Asha Patil,2024-04-18,72,8,,
5205,Rekha Murthy,Sneha Joshi,2023-03-23,576,28,5053,2010
5206,Krishna Kambli,Latha Kumar,2024-04-05,373,10,2695,1083
5207,Santosh Nayak,Suma Ganiger,2024-10-27,304,21,6581,2612
5208,Ganesh Acharya,Naveen Shankar,2024-07-13,293,11,13189,5746
5209,Siddaraju Gowda,Priya Naik,2023-11-08,134,30,4501,1796
5210,Surya Hosamani,Meena Hiremath,2024-03-04,89,2,5338,2125
5211,Saraswathi Swamy,Vishwanath Raju,2024-04-15,361,13,,
5212,Ravi Naikar,Surya Reddy,2024-05-31,583,10,,
5213,Nandish Angadi,Deepak Yadav,2024-09-27,151,7,,
5214,Vidya Raju,Vidya Raju,2024-06-12,598,21,6519,2588
5215,Santosh Salian,Shilpa Kattimani,2023-07-20,585,20,6091,2424
5216,Surya Hosamani,Santosh Nayak,2024-07-07,258,25,5549,2209
5217,Pooja Siddi,Pooja Meti,2024-04-29,245,23,,
5218,Kiran Devi,Anand Devi,2023-01-16,219,25,,
5219,Rekha Naik,Ambika Patil,2024-12-27,350,19,6342,2523
5220,Nagesh Raju,Savitha Kumar,2024-10-18,71,27,,
5221,Gopal Salian,Surya Bhat,2023-03-20,541,8,,
5222,Asha Hosamani,Madhu Kumar,2023-10-17,87,27,,
5223,Anand Patil,Jyothi Kumar,2024-09-16,123,18,15565,6944
5224,Bharath Gowda,Bharath Siddi,2024-12-24,590,25,,
5225,Manoj Gowda,Sunitha Devi,2023-02-07,590,10,,
5226,Mangala Swamy,Anand Kambli,2024-07-31,252,6,,
5227,Lakshmi Hegde,Manjunath Patil,2023-04-09,156,15,,
5228,Padma Gowda,Rajesh Devi,2023-09-01,326,6,5856,2336
5229,Basavaraj Gowda,Nandish Salian,2024-07-25,35,2,116,48
5230,Krishna Yadav,Srinivas Kulkarni,2023-09-10,107,17,7011,2790
5231,Geetha Lamani,Bharathi Bangera,2023-09-10,348,27,1011,411
5232,Ambika Nayak,Manjunath Bagewadi,2024-04-12,34,24,4344,1738
5233,Anand Yadav,Priya Devi,2024-06-13,365,6,5123,2039
5234,Kiran Patil,Kiran Ganiger,2023-01-17,443,4,2049,817
5235,Deepa Kattimani,Jyothi Kambli,2024-10-05,428,24,4464,1785
