txn_id,sender_name,receiver_name,amount,txn_date,txn_type,linked_case_id,linked_accused_id,is_suspicious
8475,Shivanand Kumar,Bharath Kattimani,8514.96,2024-12-19,UPI,220,516,1
8476,Ashok Bhat,Lakshman Hiremath,5725.14,2023-01-23,IMPS,,,1
8477,Chetan Gupta,Anand Naikar,32148.98,2024-08-23,IMPS,1123,2803,0
8478,Jyothi Kattimani,Yogesh Meti,7405.59,2023-02-01,UPI,,,0
8479,Ambika Kattimani,Kumaraswamy Salian,994.81,2024-05-27,Cash,1917,4819,0
8480,Prasad Salian,Renuka Bagewadi,7047.91,2023-12-01,IMPS,2347,5888,0
8481,Jyothi Joshi,Santosh Gowda,137270.95,2023-12-17,NEFT,1993,5017,1
8482,Prasad Salian,Prasad Rao,5761.6,2024-02-19,Cash,2416,6066,1
8483,Manjunath Hosamani,Swathi Kumar,17149.36,2023-07-15,NEFT,147,336,0
8484,Vidya Gowda,Anitha Naikar,533.6,2024-04-01,Cash,1398,3501,0
8485,Manjunath Murthy,Jyothi Ganiger,3759.69,2024-01-30,UPI,,,0
8486,Harish Naik,Srinivas Gupta,2725.66,2023-09-16,NEFT,1154,2881,1
8487,Anitha Siddi,Prakash Kulkarni,35564.69,2024-12-15,NEFT,245,579,1
8488,Deepa Patil,Deepa Patil,2648.21,2023-11-08,IMPS,736,1850,1
8489,Jagadish Kumari,Rekha Murthy,1212.7,2024-04-06,Cash,1271,3185,0
8490,Priya Hiremath,Jyothi Shankar,7648.33,2023-12-01,NEFT,2358,5913,1
8491,Jyothi Gowda,Vishwanath Raju,64058.32,2023-01-18,Cash,8464,18576,0
8492,Madhu Kambli,Ashok Hosamani,264735.95,2024-01-27,IMPS,,,0
8493,Prakash Kumar,Nandini Hosamani,1621.72,2024-09-07,Cash,1484,3729,1
8494,Kiran Joshi,Manjunath Swamy,15950.01,2023-09-21,IMPS,,,0
8495,Shivakumar Rao,Rekha Kattimani,35310.76,2024-08-23,NEFT,7030,15761,0
8496,Ashok Gupta,Saraswathi Gupta,13100.75,2024-05-24,NEFT,,,0
8497,Pushpa Salian,Pooja Kulkarni,2335.78,2024-12-24,Cash,,,0
8498,Siddaraju Prasad,Suresh Ganiger,1811.59,2023-12-25,Cash,1549,3891,0
8499,Hanumanthappa Hiremath,Shankar Kattimani,942.83,2023-07-01,IMPS,,,1
8500,Shilpa Hiremath,Roopa Hegde,4065.29,2023-09-30,IMPS,2749,6913,0
8501,Madhu Meti,Srinivas Siddi,5515.02,2024-07-24,NEFT,1102,2751,0
8502,Shivakumar Bangera,Asha Prasad,28478.72,2023-06-21,NEFT,,,0
8503,Jyothi Desai,Mahesh Gupta,48747.65,2023-12-13,UPI,2869,7209,0
8504,Sunitha Yadav,Lakshmi Salian,4852.27,2023-08-03,IMPS,,,0
8505,Swathi Bhat,Vishwanath Desai,9517.76,2023-11-18,NEFT,2750,6917,1
8506,Manoj Devi,Suresh Acharya,202090.96,2024-12-05,UPI,,,0
8507,Saraswathi Murthy,Sneha Gupta,99043.02,2023-10-10,IMPS,,,0
8508,Renuka Savanur,Manjunath Bagewadi,7115.23,2023-02-24,IMPS,1161,2897,0
8509,Arun Hegde,Basavaraj Prasad,1882.98,2024-11-14,IMPS,668,1682,0
8510,Shivakumar Kattimani,Jagadish Salian,20349.25,2024-01-15,NEFT,,,0
8511,Anil Rao,Gopal Murthy,500,2023-11-24,UPI,1544,3877,1
8512,Vishwanath Nayak,Renuka Savanur,2868.92,2023-12-27,NEFT,1026,2551,1
8513,Chandrashekar Kattimani,Anitha Kulkarni,1382.75,2024-02-16,Cash,1370,3436,1
8514,Ambika Nayak,Yogesh Joshi,2414.32,2024-12-04,IMPS,,,0
8515,Chetan Poojary,Srinivas Kulkarni,500,2023-10-03,UPI,2936,7385,0
8516,Sagar Nayak,Rajesh Murthy,27830.48,2023-11-02,IMPS,,,1
8517,Sunitha Bai,Vishwanath Naikar,72310.7,2023-11-21,Cash,,,0
8518,Hanumanthappa Salian,Ambika Kulkarni,37270.37,2023-01-27,Cash,1046,2606,1
8519,Naveen Raju,Basavaraj Prasad,203950.24,2024-04-28,UPI,400,981,1
8520,Ravi Kambli,Suresh Bhat,500,2024-05-19,NEFT,6056,13805,0
8521,Venkatesh Poojary,Chandrika Bhat,500,2024-05-06,Cash,1487,3733,0
8522,Hanumanthappa Savanur,Bharath Hegde,1510.52,2024-01-12,UPI,2107,5294,0
8523,Latha Kambli,Rajesh Savanur,4285.33,2024-08-07,UPI,,,0
8524,Sachin Bhat,Kamala Nayak,79539.65,2023-04-20,IMPS,3171,7879,0
8525,Meena Murthy,Anil Naikar,7438.59,2024-08-23,Cash,2941,7398,1
8526,Nandish Bangera,Yogesh Savanur,2058668.89,2023-04-12,NEFT,2895,7276,0
8527,Deepa Murthy,Srinivas Bagewadi,316144.64,2024-01-30,UPI,,,0
8528,Gopal Murthy,Pavan Rao,4978.33,2024-01-31,Cash,618,1552,0
8529,Shivanand Salian,Srinivas Hiremath,2842.72,2023-03-30,Cash,,,0
8530,Jagadish Salian,Naveen Kulkarni,1831.03,2024-09-15,NEFT,,,0
8531,Girish Kambli,Ramesh Angadi,1351.62,2023-07-16,IMPS,342,828,1
8532,Yashodha Bhat,Lakshman Yadav,50712.89,2023-12-26,NEFT,,,0
8533,Manjunath Desai,Sharada Bagewadi,10406.67,2024-11-23,NEFT,,,0
8534,Bharathi Meti,Suresh Swamy,1017.26,2024-03-06,NEFT,,,1
8535,Girish Shetty,Manoj Bagewadi,14206.98,2024-05-02,IMPS,817,2049,1
8536,Yashodha Kattimani,Rashmi Savanur,500,2024-11-12,Cash,,,0
8537,Chetan Gupta,Shilpa Kattimani,3254.55,2024-11-01,UPI,1151,2871,0
8538,Rajesh Murthy,Venkatesh Savanur,1967.05,2023-01-06,Cash,7708,17083,0
8539,Kiran Hiremath,Siddaraju Joshi,8022.07,2023-01-10,UPI,2173,5461,0
8540,Kumaraswamy Hegde,Suma Meti,4716.15,2023-09-11,IMPS,1645,4111,0
8541,Mohan Kumar,Shivakumar Kumari,2680.32,2024-11-08,IMPS,282,675,0
8542,Basavaraj Devi,Prasad Murthy,11511.78,2023-07-07,IMPS,,,0
8543,Anil Gowda,Umesh Kulkarni,19067.09,2024-11-24,UPI,,,0
8544,Ramesh Bagewadi,Anitha Kulkarni,500,2023-08-18,IMPS,2251,5651,1
8545,Yogesh Devi,Chandrika Joshi,10506.51,2024-09-29,NEFT,37,89,1
8546,Meena Murthy,Renuka Kumari,12908.77,2024-10-07,NEFT,2978,7489,0
8547,Bharath Shetty,Kumaraswamy Lamani,7540.27,2023-01-13,UPI,,,0
8548,Mangala Swamy,Vasantha Bai,5771.32,2024-10-22,Cash,447,1117,1
8549,Shivakumar Acharya,Shankar Hiremath,2785.15,2023-03-17,UPI,2446,6148,0
8550,Indira Poojary,Santosh Salian,1038.78,2024-03-13,NEFT,3902,9396,0
8551,Vishwanath Desai,Nagesh Kumari,36793.42,2023-09-29,IMPS,1746,4366,0
8552,Sachin Bai,Lakshmi Salian,626.07,2023-03-14,NEFT,,,0
8553,Divya Reddy,Naveen Raju,51335.7,2024-11-16,NEFT,2162,5431,0
8554,Bharath Shankar,Divya Kumari,1940.15,2023-01-02,IMPS,527,1311,0
8555,Parvathi Hegde,Manoj Rao,6053.25,2023-12-16,NEFT,,,1
8556,Nandini Shetty,Suresh Acharya,43552.57,2023-09-19,NEFT,,,0
8557,Shobha Yadav,Madhu Bagewadi,2224.13,2023-10-04,UPI,,,0
8558,Ramesh Hosamani,Santosh Reddy,627.08,2023-07-01,NEFT,1606,4017,0
8559,Anitha Siddi,Chetan Lamani,56226.05,2024-09-26,NEFT,190,441,1
8560,Madhu Acharya,Sneha Lamani,500,2024-06-16,IMPS,,,0
8561,Ramesh Devi,Naveen Meti,33829.15,2024-03-18,UPI,237,558,1
8562,Suma Gowda,Bharathi Meti,2351.95,2024-10-10,IMPS,1245,3111,1
8563,Surya Yadav,Asha Bangera,13408.95,2023-07-14,NEFT,,,0
8564,Sunitha Patil,Manjunath Yadav,2104.23,2023-05-08,UPI,2840,7146,1
8565,Mangala Bangera,Mohan Reddy,6618.35,2023-04-16,UPI,,,0
8566,Divya Murthy,Surya Raju,5656.79,2024-09-05,UPI,1189,2969,0
8567,Santosh Gupta,Darshan Angadi,423973.58,2023-11-19,NEFT,2237,5618,0
8568,Radha Kumar,Nagaraj Lamani,561185.78,2023-06-08,NEFT,644,1616,1
8569,Ganesh Hiremath,Darshan Gupta,923081.23,2023-07-11,Cash,,,0
8570,Parvathi Kumari,Ganesh Patil,2066.24,2023-06-08,IMPS,4815,11310,1
8571,Kamala Joshi,Basavaraj Ganiger,16836.64,2024-06-25,UPI,,,0
8572,Jagadish Nayak,Vishwanath Raju,50025.81,2023-02-06,NEFT,,,0
8573,Nagesh Kambli,Suresh Ganiger,24043.6,2024-03-29,NEFT,1910,4805,0
8574,Ambika Nayak,Ashok Poojary,4343.68,2024-10-20,NEFT,1709,4268,0
8575,Yogesh Shankar,Saraswathi Bagewadi,2243.7,2024-08-19,NEFT,,,0
8576,Mangala Swamy,Krishna Yadav,83624.75,2023-12-13,UPI,389,953,1
8577,Mohan Hiremath,Parvathi Savanur,30188.18,2024-07-27,IMPS,7538,16767,1
8578,Ganesh Ganiger,Santosh Meti,1365.87,2023-04-12,Cash,3457,8494,0
8579,Suresh Angadi,Shivanand Angadi,546.88,2024-11-28,IMPS,562,1398,1
8580,Manjunath Yadav,Nandini Hosamani,258434.19,2023-11-08,Cash,1037,2578,0
8581,Indira Kattimani,Yashodha Savanur,396662.49,2023-05-02,UPI,,,0
8582,Suresh Acharya,Manoj Acharya,500,2024-08-11,IMPS,1466,3680,1
8583,Jagadish Naik,Rajeshwari Bhat,4540.27,2024-04-09,UPI,1276,3200,0
8584,Roopa Angadi,Divya Rao,606.61,2024-09-17,NEFT,793,1987,1
8585,Venkatesh Rao,Nandish Murthy,2098.54,2024-04-14,UPI,3284,8119,0
8586,Chandrika Gupta,Santosh Salian,10575.71,2023-09-05,NEFT,2769,6962,1
8587,Rashmi Ganiger,Pooja Salian,8704.77,2023-02-24,Cash,,,0
8588,Pushpa Angadi,Nandini Bagewadi,24483.1,2023-09-11,UPI,,,1
8589,Prasad Joshi,Padma Nayak,48774.9,2023-11-17,NEFT,,,1
8590,Nandish Kattimani,Ramesh Naik,597728.86,2023-01-16,NEFT,1881,4727,1
8591,Meena Lamani,Nandish Prasad,6990.76,2023-11-11,UPI,,,0
8592,Radha Kumar,Saraswathi Patil,2280.8,2023-02-22,NEFT,708,1778,1
8593,Priya Swamy,Madhu Kulkarni,2317.91,2024-08-16,UPI,196,458,0
8594,Anand Acharya,Umesh Kumar,1558.05,2023-03-03,NEFT,2661,6705,0
8595,Sachin Shetty,Shivakumar Yadav,8342.83,2024-02-21,NEFT,2409,6048,0
8596,Nandish Salian,Darshan Murthy,3432.07,2024-07-26,UPI,,,0
8597,Girish Siddi,Roopa Kulkarni,152495.03,2023-08-22,IMPS,,,0
8598,Roopa Lamani,Ambika Hosamani,18866.17,2023-02-26,NEFT,,,1
8599,Kamala Naik,Priya Gupta,5661.81,2024-06-28,IMPS,,,0
8600,Shivanand Hiremath,Yashodha Acharya,14573.69,2023-09-18,Cash,,,0
8601,Srinivas Siddi,Gopal Gowda,781.08,2023-01-25,UPI,2580,6495,1
8602,Chandrika Devi,Ramesh Swamy,44073.98,2023-11-11,NEFT,,,0
8603,Jagadish Swamy,Vasantha Swamy,27111.07,2023-05-17,IMPS,,,0
8604,Jagadish Yadav,Meena Naikar,1653.96,2024-10-21,NEFT,1647,4115,0
8605,Madhu Meti,Ashok Hiremath,230519.08,2024-07-06,Cash,1134,2828,0
8606,Vinay Nayak,Yashodha Acharya,5533.9,2024-08-17,NEFT,,,0
8607,Ganesh Kattimani,Manjunath Desai,133387.31,2024-03-03,NEFT,2174,5465,1
8608,Ganesh Murthy,Kumaraswamy Angadi,3385.94,2024-05-01,NEFT,,,0
8609,Savitha Meti,Santosh Kumari,1360.09,2024-08-16,IMPS,,,1
8610,Nandish Lamani,Vishwanath Murthy,12092.26,2024-11-17,Cash,,,0
8611,Anil Naikar,Siddaraju Reddy,26287.65,2024-09-22,UPI,597,1497,1
8612,Yogesh Bhat,Nagesh Ganiger,3370.68,2024-11-18,Cash,1995,5019,0
8613,Manjunath Savanur,Deepa Devi,500,2023-02-15,IMPS,8118,17904,0
8614,Padma Bangera,Girish Bagewadi,1813.41,2024-04-21,IMPS,1170,2919,1
8615,Suresh Angadi,Jagadish Kumari,2400.88,2024-06-20,Cash,597,1499,0
8616,Nandish Bangera,Rashmi Patil,4593.8,2024-12-10,Cash,,,0
8617,Ramesh Naik,Pooja Hiremath,1914.07,2023-03-15,UPI,1676,4190,0
8618,Vasantha Yadav,Meena Yadav,37847.81,2023-05-28,Cash,1340,3354,1
8619,Mahesh Gupta,Pushpa Salian,2034.4,2024-12-07,IMPS,2162,5433,1
8620,Rashmi Shetty,Anand Naikar,34679.52,2024-05-10,Cash,,,0
8621,Chetan Ganiger,Nandini Kumari,4161.4,2023-06-19,IMPS,,,0
8622,Shankar Hosamani,Anitha Patil,155884.87,2023-08-07,IMPS,2102,5281,1
8623,Latha Bagewadi,Anand Yadav,500,2023-08-04,Cash,729,1828,1
8624,Ganesh Murthy,Kiran Ganiger,16049.91,2023-11-11,Cash,1838,4606,0
8625,Chetan Raju,Vishwanath Bangera,25139.52,2023-05-24,Cash,7076,15853,0
8626,Divya Kulkarni,Bharathi Kumar,19431.57,2023-04-28,Cash,,,1
8627,Shivanand Gowda,Renuka Kumar,1705.81,2023-04-20,Cash,1508,3786,0
8628,Shivakumar Kumari,Priya Hiremath,49156.9,2024-06-01,IMPS,2419,6077,0
8629,Kamala Nayak,Mohan Ganiger,3794.63,2024-06-22,Cash,881,2200,0
8630,Santosh Desai,Naveen Meti,500,2023-02-09,NEFT,1842,4617,0
8631,Ambika Murthy,Ambika Hosamani,3552.81,2024-01-24,UPI,,,0
8632,Anand Savanur,Mangala Swamy,18554.79,2023-07-29,Cash,999,2487,0
8633,Gopal Savanur,Surya Meti,17536.16,2023-01-28,UPI,,,0
8634,Parvathi Hiremath,Vishwanath Ganiger,56753.27,2024-12-04,Cash,,,0
8635,Vinay Poojary,Mohan Savanur,243095.86,2024-08-06,UPI,,,1
8636,Rekha Poojary,Harish Nayak,534.73,2024-07-11,Cash,,,0
8637,Girish Bangera,Yogesh Hegde,5430.7,2023-12-02,IMPS,,,0
8638,Shobha Gowda,Suresh Angadi,1497.91,2023-06-09,IMPS,,,1
8639,Shobha Naikar,Pavan Siddi,9541.33,2023-04-05,NEFT,,,0
8640,Pushpa Hosamani,Pooja Reddy,500,2023-07-02,Cash,,,1
8641,Umesh Savanur,Darshan Naik,224316.65,2023-12-06,Cash,,,1
8642,Gopal Murthy,Yashodha Ganiger,8586.4,2024-04-05,Cash,697,1755,0
8643,Ambika Kulkarni,Manjunath Bai,9576.65,2023-05-21,Cash,533,1328,0
8644,Prakash Bagewadi,Geetha Lamani,9496.17,2024-12-30,IMPS,,,1
8645,Mohan Siddi,Geetha Lamani,2240.69,2024-04-19,UPI,,,0
8646,Darshan Gupta,Girish Bai,3524.71,2023-03-30,Cash,,,0
8647,Madhu Kulkarni,Parvathi Poojary,26363.15,2023-04-21,IMPS,,,0
8648,Kiran Angadi,Manjunath Gupta,6529.51,2023-08-24,UPI,,,0
8649,Pushpa Bhat,Deepa Hosamani,1582.03,2023-09-26,UPI,,,0
8650,Yogesh Raju,Vishwanath Acharya,17728.37,2023-02-16,UPI,760,1907,1
8651,Nagesh Kambli,Prasad Bagewadi,580.19,2023-06-28,Cash,,,0
8652,Darshan Siddi,Suresh Acharya,9850.2,2024-01-27,Cash,,,0
8653,Ashok Poojary,Bharath Hegde,18202.78,2023-01-30,NEFT,1222,3059,1
8654,Pooja Hegde,Vishwanath Poojary,15107.72,2023-07-11,Cash,,,0
8655,Gopal Angadi,Savitha Meti,8463.04,2023-02-19,IMPS,,,1
8656,Srinivas Gowda,Mohan Lamani,15210.09,2023-01-29,NEFT,2648,6671,0
8657,Prasad Salian,Deepa Reddy,16847.44,2023-03-14,IMPS,2347,5888,1
8658,Prakash Shankar,Yogesh Meti,151552.36,2024-09-24,IMPS,3094,7723,0
8659,Santosh Gowda,Mohan Lamani,979.42,2024-03-03,UPI,337,811,0
8660,Vasantha Kumar,Sharada Poojary,23884.95,2023-03-13,UPI,,,0
8661,Hanumanthappa Savanur,Nagaraj Naik,12716.76,2023-08-29,UPI,2179,5472,1
8662,Rajesh Kattimani,Bharath Shankar,500,2024-05-06,IMPS,2668,6725,0
8663,Anil Rao,Vidya Kattimani,2113.13,2023-02-07,UPI,1601,4006,0
8664,Vidya Meti,Ambika Poojary,27861.18,2023-04-23,UPI,,,0
8665,Pavan Rao,Suresh Siddi,3301.18,2024-02-20,Cash,,,1
8666,Anil Poojary,Arun Savanur,153268.89,2024-04-06,IMPS,3467,8516,0
8667,Chandrika Salian,Anand Bhat,23386.5,2024-08-24,Cash,,,0
8668,Sachin Bhat,Chetan Gupta,58785.16,2023-05-21,Cash,533,1327,1
8669,Vidya Kattimani,Basavaraj Prasad,7116.33,2024-05-09,NEFT,1375,3450,1
8670,Priya Acharya,Chetan Bangera,15918.55,2024-06-17,Cash,,,0
8671,Deepa Naikar,Geetha Lamani,13910.32,2024-02-13,UPI,,,0
8672,Shilpa Bangera,Asha Kumari,634.71,2023-12-04,NEFT,,,1
8673,Divya Hegde,Gopal Naik,500,2024-05-30,NEFT,,,1
8674,Hanumanthappa Gowda,Manjunath Gupta,1780.31,2024-03-16,NEFT,1944,4891,0
8675,Rajesh Bhat,Nagaraj Bagewadi,107226.04,2023-09-14,Cash,,,0
8676,Jyothi Poojary,Saraswathi Patil,702.12,2024-03-07,IMPS,1908,4800,0
8677,Gopal Gowda,Harish Kumari,188253.0,2024-08-06,UPI,2779,6982,1
8678,Arun Raju,Surya Joshi,21189.43,2023-12-02,NEFT,,,0
8679,Shivanand Ganiger,Mohan Naik,8217.23,2023-10-10,Cash,,,0
8680,Meena Hiremath,Padma Gowda,2491917.94,2024-06-28,UPI,2818,7088,1
8681,Prasad Naikar,Srinivas Gowda,3260.55,2024-11-02,IMPS,858,2137,1
8682,Divya Bhat,Anil Kumari,166237.21,2023-06-10,Cash,,,0
8683,Asha Swamy,Nagaraj Bangera,2704.78,2023-11-04,NEFT,3195,7929,0
8684,Lakshman Shetty,Indira Rao,58949.78,2024-08-30,UPI,799,2005,1
8685,Sneha Gupta,Lakshman Bagewadi,14704.21,2024-06-30,NEFT,9162,19997,0
8686,Pooja Hegde,Girish Kambli,17054.45,2023-02-12,Cash,9454,20593,0
8687,Vidya Raju,Shivanand Acharya,131563.56,2024-05-05,Cash,2588,6519,1
8688,Deepa Devi,Shivanand Raju,9919.68,2024-10-06,UPI,,,0
8689,Gopal Salian,Divya Nayak,72532.54,2024-06-13,IMPS,,,0
8690,Radha Prasad,Chandrashekar Kattimani,14576.84,2024-07-04,UPI,1555,3901,0
8691,Ambika Yadav,Lakshman Shetty,6084.41,2024-01-02,IMPS,2845,7154,1
8692,Santosh Reddy,Srinivas Gowda,500,2024-07-21,Cash,1156,2888,1
8693,Ramesh Devi,Swathi Bhat,2736.92,2023-05-12,Cash,7452,16606,1
8694,Sunitha Patil,Prasad Naikar,6118.38,2024-05-16,NEFT,2752,6919,0
8695,Nandini Swamy,Vidya Kumari,878.17,2024-02-18,Cash,1307,3271,0
8696,Hanumanthappa Bai,Pushpa Ganiger,138953.16,2023-08-17,NEFT,,,0
8697,Suma Patil,Vidya Nayak,500,2023-10-23,UPI,1549,3890,0
8698,Prakash Kulkarni,Nandish Salian,9130.65,2023-01-25,NEFT,309,748,1
8699,Nandish Kattimani,Hanumanthappa Shankar,3514.45,2023-06-27,UPI,,,0
8700,Mahesh Poojary,Shilpa Kattimani,24987.9,2024-12-12,UPI,694,1748,1
8701,Savitha Shankar,Ambika Nayak,30337.96,2024-04-18,Cash,6590,14841,0
8702,Nandini Swamy,Ganesh Murthy,3781.94,2023-11-04,NEFT,1227,3073,0
8703,Krishna Devi,Siddaraju Rao,15983.01,2023-05-02,UPI,5491,12674,0
8704,Yashodha Nayak,Suma Siddi,3668.12,2024-04-12,UPI,2221,5579,0
8705,Rashmi Raju,Nandish Raju,3640.23,2024-01-13,Cash,,,0
8706,Anil Gowda,Prasad Nayak,79692.42,2024-08-16,IMPS,,,0
8707,Mahesh Joshi,Pooja Ganiger,2538.14,2024-10-29,NEFT,,,0
8708,Kumaraswamy Angadi,Prakash Joshi,6195.04,2023-03-05,UPI,9032,19739,1
8709,Surya Kumar,Ambika Angadi,178729.38,2024-11-01,IMPS,,,0
8710,Pushpa Kambli,Hanumanthappa Meti,1557.62,2024-06-02,UPI,,,0
8711,Shivanand Kumari,Nagesh Kumari,3201.39,2023-05-19,IMPS,,,0
8712,Krishna Siddi,Shivakumar Prasad,8165.65,2024-07-11,IMPS,4834,11347,0
8713,Sneha Joshi,Yogesh Raju,314199.76,2024-11-25,UPI,2355,5904,0
8714,Yogesh Patil,Manjunath Desai,5875.97,2024-12-06,UPI,8695,19060,0
8715,Siddaraju Prasad,Ashok Hiremath,41842.75,2023-02-06,NEFT,1597,3997,0
8716,Kiran Patil,Kiran Nayak,634210.89,2023-08-09,Cash,787,1968,1
8717,Manjunath Prasad,Lakshmi Hosamani,1690.96,2024-01-03,IMPS,,,0
8718,Bharath Angadi,Chandrashekar Murthy,21641.92,2023-08-27,IMPS,,,0
8719,Hanumanthappa Swamy,Savitha Ganiger,5012.46,2024-11-26,UPI,,,1
8720,Vishwanath Desai,Prasad Rao,124488.29,2024-04-17,UPI,2891,7267,0
8721,Girish Nayak,Jyothi Joshi,107288.98,2024-02-19,UPI,702,1767,1
8722,Shankar Hosamani,Chandrashekar Salian,35310.75,2023-11-23,NEFT,2415,6063,0
8723,Shivakumar Naik,Kamala Murthy,105909.93,2023-12-13,IMPS,1253,3140,0
8724,Venkatesh Poojary,Nagaraj Lamani,22780.05,2023-05-11,NEFT,1479,3719,1
8725,Rekha Murthy,Radha Kumar,2941.01,2023-08-20,IMPS,1961,4941,1
8726,Shankar Poojary,Sunitha Bangera,48146.66,2023-02-12,UPI,,,0
8727,Ganesh Bai,Arun Yadav,4284.59,2024-12-30,NEFT,931,2327,0
8728,Kavitha Nayak,Ganesh Kambli,31863.01,2024-01-22,UPI,967,2414,1
8729,Latha Hiremath,Kiran Naikar,3180.01,2023-09-25,IMPS,,,0
8730,Yogesh Savanur,Krishna Acharya,5720.39,2024-10-06,IMPS,6761,15177,0
8731,Chandrashekar Kattimani,Manjunath Bai,9572.82,2024-02-19,UPI,1435,3603,1
8732,Manjunath Bai,Vasantha Bai,253841.87,2023-12-13,UPI,738,1853,1
8733,Kumaraswamy Hegde,Ganesh Kattimani,48973.47,2024-09-23,NEFT,1621,4047,0
8734,Shilpa Hiremath,Naveen Kattimani,14877.6,2024-08-23,NEFT,425,1050,0
8735,Renuka Hegde,Shobha Gupta,17591.08,2023-09-04,NEFT,,,0
8736,Shivakumar Prasad,Shilpa Poojary,46139.58,2023-11-16,NEFT,,,0
8737,Vishwanath Nayak,Indira Rao,4821.11,2024-12-14,Cash,1003,2496,1
8738,Renuka Bagewadi,Rekha Naik,5312.29,2024-04-16,IMPS,2477,6222,1
8739,Surya Siddi,Asha Gupta,5952.23,2023-01-31,NEFT,,,0
8740,Ganesh Kambli,Jyothi Kambli,6597.62,2024-11-21,UPI,945,2359,1
8741,Kamala Hegde,Pushpa Kambli,39755.52,2024-07-13,UPI,7901,17445,0
8742,Deepa Reddy,Nandish Hiremath,12921.57,2023-10-09,IMPS,1484,3728,1
8743,Shivanand Kumar,Chandrika Gupta,3616.02,2024-04-18,IMPS,257,614,0
8744,Arun Bhat,Lakshmi Bagewadi,1923.25,2024-09-16,UPI,9842,21407,0
8745,Shivakumar Joshi,Pavan Kumari,366120.61,2024-05-28,IMPS,,,0
8746,Girish Bai,Shivanand Gowda,2531.88,2023-12-09,UPI,1177,2940,1
8747,Chetan Kumari,Shivanand Hosamani,56782.34,2023-01-22,Cash,1193,2980,1
8748,Divya Gowda,Shivakumar Shetty,13117.6,2023-06-11,Cash,4725,11122,0
8749,Rajeshwari Salian,Madhu Salian,58500.04,2023-06-11,NEFT,,,0
8750,Asha Yadav,Mohan Nayak,45604.48,2024-11-18,UPI,,,0
8751,Bharath Hegde,Manoj Bai,3934.59,2023-10-27,NEFT,2624,6613,1
8752,Kamala Swamy,Prasad Bhat,26832.94,2024-08-25,IMPS,,,0
8753,Rajesh Raju,Mahesh Bangera,500,2023-09-04,Cash,,,0
8754,Nandini Gowda,Umesh Savanur,500,2023-03-22,Cash,1772,4436,0
8755,Gopal Acharya,Indira Naik,1263.04,2023-05-04,IMPS,,,0
8756,Vishwanath Nayak,Prasad Kumar,2739.67,2024-05-04,UPI,982,2451,0
8757,Roopa Hegde,Bharathi Meti,2318.74,2023-07-05,IMPS,1280,3210,0
8758,Ambika Yadav,Jyothi Joshi,5344.59,2024-03-19,NEFT,2778,6980,1
8759,Darshan Bhat,Jyothi Poojary,6476.88,2024-04-06,NEFT,1924,4840,1
8760,Asha Prasad,Suresh Ganiger,6309.87,2023-01-05,UPI,,,0
8761,Rajesh Kambli,Kavitha Kattimani,13851.94,2023-06-24,IMPS,3241,8027,0
8762,Anil Yadav,Saraswathi Shankar,2975.43,2024-12-18,IMPS,,,0
8763,Chandrika Angadi,Padma Bagewadi,20902.45,2024-01-15,NEFT,2664,6711,1
8764,Priya Devi,Ramesh Bagewadi,105114.98,2024-12-17,NEFT,545,1357,1
8765,Renuka Kumari,Suresh Salian,42287.3,2024-01-18,NEFT,,,1
8766,Kavitha Nayak,Nagesh Naikar,9888.74,2023-03-17,IMPS,,,0
8767,Darshan Bhat,Pushpa Naikar,4629.38,2024-11-19,IMPS,1865,4682,1
8768,Geetha Bai,Ramesh Lamani,92290.6,2024-05-30,UPI,2302,5774,0
8769,Suresh Salian,Yogesh Rao,139877.57,2024-08-27,NEFT,9969,21652,0
8770,Radha Kumar,Rajesh Kulkarni,220454.16,2024-10-04,Cash,743,1866,0
8771,Hanumanthappa Bangera,Jagadish Meti,62155.48,2023-06-11,IMPS,,,1
8772,Gopal Patil,Mangala Gowda,4723.37,2024-05-11,NEFT,,,0
8773,Anil Naikar,Ashok Hiremath,56413.57,2024-10-01,UPI,506,1259,1
8774,Kiran Nayak,Mohan Bagewadi,48496.03,2024-01-15,NEFT,1977,4977,0
8775,Kavitha Raju,Shivanand Patil,500,2024-07-28,IMPS,,,0
8776,Geetha Bai,Ashok Poojary,25875.8,2024-11-28,UPI,2268,5692,1
8777,Jagadish Kumari,Basavaraj Desai,24998.05,2023-07-10,Cash,1295,3248,0
8778,Mahesh Savanur,Kavitha Nayak,11026.42,2024-11-15,Cash,5721,13142,0
8779,Shivakumar Hegde,Chetan Lamani,20367.81,2023-10-01,IMPS,2587,6518,1
8780,Krishna Bagewadi,Pushpa Poojary,24519.14,2024-11-12,Cash,654,1643,0
8781,Divya Kumari,Suresh Acharya,5854.53,2024-07-26,UPI,2890,7263,0
8782,Yogesh Raju,Ganesh Kattimani,19867.45,2024-03-16,Cash,884,2210,0
8783,Kiran Nayak,Renuka Bangera,87504.14,2024-01-03,UPI,2075,5214,0
8784,Mohan Bagewadi,Suma Kambli,23164.85,2023-02-11,IMPS,1434,3602,0
8785,Lakshmi Reddy,Rekha Angadi,738.55,2023-02-11,Cash,1482,3725,0
8786,Girish Lamani,Pavan Raju,2017.29,2024-07-15,NEFT,,,0
8787,Madhu Poojary,Kumaraswamy Naik,1977.86,2024-07-04,NEFT,,,0
