CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
5144,100170165202305144,202302619,2023-07-17,1248,165,1,1,9,28,1,,2023-07-14 14:18:45,2023-07-14 18:18:45,2023-07-15 02:18:45,13.2436,74.6815,"On 14-07-2023, a minor victim (age 12) was sexually assaulted by accused Ravi Yadav at Housing Colony, Udupi. Complaint registered by Chetan Angadi (parent/guardian). Victim examined at Community Health Centre."
5145,100300315202405145,202402526,2024-12-18,396,315,1,2,6,19,5,,2024-12-16 02:20:34,2024-12-16 02:20:34,2024-12-16 05:20:34,14.3264,76.2055,"Complainant Asha Gupta reported receiving a call from accused posing as bank official on 16-12-2024. Accused Ravi Gowda fraudulently obtained OTP and transferred Rs.54,046 from complainant's account. Cyber cell investigation initiated from Market Area, Chitradurga."
5146,100150147202305146,202302620,2023-01-16,1789,147,1,2,6,18,3,,2023-01-13 03:24:45,2023-01-13 04:24:45,2023-01-13 09:24:45,14.8891,75.4873,"Complainant Geetha Lamani reported receiving a call from accused posing as bank official on 13-01-2023. Accused Kavitha Meti fraudulently obtained OTP and transferred Rs.139,041 from complainant's account. Cyber cell investigation initiated from Bus Stand Area, Haveri."
5147,100120120202305147,202302621,2023-04-06,445,120,1,2,4,8,2,,2023-04-06 22:12:43,2023-04-07 01:12:43,2023-04-07 02:12:43,16.0572,75.6639,"Complainant Prasad Meti reported that on 06-04-2023, accused Geetha Hiremath committed theft of valuables worth Rs.86,445 from the residence/vehicle at Old Town, Bagalkote. Investigation initiated."
5148,100120124202405148,202402527,2024-08-12,1762,124,1,1,3,7,2,,2024-08-09 10:10:24,2024-08-09 11:10:24,2024-08-09 18:10:24,16.0227,75.7594,"On 09-08-2024, a group of accused led by Shivanand Bangera committed robbery at Bus Stand Area, Bagalkote, threatening Vinay Shetty with weapons and looting Rs.398,218. Complaint filed by Rajesh Bagewadi."
5149,300060058202405149,202402528,2024-07-01,470,58,2,2,5,14,2,,2024-06-28 19:20:21,2024-06-28 20:20:21,2024-06-28 20:20:21,17.2688,76.6579,"Complainant Geetha Swamy reported that accused Nandish Hegde cheated by posing as a government official and fraudulently obtained Rs.1,588,591 through fake documents at New Extension, Kalaburagi on 28-06-2024. Total loss: Rs.1,599,188."
5150,100160157202405150,202402529,2024-03-09,784,157,1,1,2,3,1,,2024-03-07 14:24:27,2024-03-07 14:24:27,2024-03-07 23:24:27,14.6663,74.8049,"On 07-03-2024, at Agricultural Land, Uttara Kannada, accused Bharath Gowda attempted to murder Renuka Devi by attacking with a lethal weapon. Victim sustained serious injuries and was admitted to K.C. General Hospital. Case registered on complaint of Shankar Bagewadi."
5151,300020015202405151,202402530,2024-07-17,1249,15,2,2,6,18,2,,2024-07-16 08:00:39,2024-07-16 12:00:39,2024-07-16 11:00:39,13.3878,77.3231,"On 16-07-2024, complainant Ambika Ganiger from BTM Layout, Bengaluru Rural was defrauded via a fake investment scheme online. Accused Pavan Kumari siphoned Rs.589,082 through multiple UPI transactions."
5152,800020017202405152,202402531,2024-12-15,2265,17,3,1,1,1,1,,2024-12-15 09:19:47,2024-12-15 12:19:47,2024-12-15 16:19:47,13.2034,77.1846,"On 15-12-2024 at Yelahanka, Bengaluru Rural, accused Divya Rao allegedly attacked victim Shilpa Meti with a sharp weapon following a dispute over property. The victim sustained fatal injuries and was declared dead at Government Hospital. FIR registered based on complaint by Shilpa Meti."
5153,100170168202405153,202402532,2024-05-31,1367,168,1,1,7,20,2,,2024-05-28 05:24:50,2024-05-28 05:24:50,2024-05-28 15:24:50,13.5154,74.9388,"On 28-05-2024, during a raid at Main Road, Udupi, accused Naveen Ganiger was found in possession of ganja weighing 29 kgs. Seizure effected under NDPS Act. Complaint by Yogesh Desai (PSI)."
5154,100120125202305154,202302622,2023-08-01,915,125,1,1,2,4,1,,2023-07-29 19:26:59,2023-07-29 19:26:59,2023-07-29 21:26:59,16.3621,75.5304,"On 29-07-2023, at Lake View Area, Bagalkote, accused Kiran Siddi attempted to murder Divya Raju by attacking with a lethal weapon. Victim sustained serious injuries and was admitted to Victoria Hospital. Case registered on complaint of Darshan Reddy."
5155,100040037202305155,202302623,2023-04-10,301,37,1,1,3,5,4,9,2023-04-10 04:37:10,2023-04-10 06:37:10,2023-04-10 09:37:10,13.2936,77.0139,"On 10-04-2023, a group of accused led by Prakash Shankar committed robbery at College Road, Tumakuru, threatening Nandish Hegde with weapons and looting Rs.346,545. Complaint filed by Shivanand Shankar."
5156,100160160202305156,202302624,2023-04-07,2379,160,1,2,6,17,2,,2023-04-06 14:07:31,2023-04-06 17:07:31,2023-04-07 01:07:31,14.6449,74.5338,"Complainant Chandrashekar Desai reported receiving a call from accused posing as bank official on 06-04-2023. Accused Girish Kambli fraudulently obtained OTP and transferred Rs.549,328 from complainant's account. Cyber cell investigation initiated from College Road, Uttara Kannada."
5157,100180189202305157,202302625,2023-07-12,111,189,1,2,6,19,1,,2023-07-10 20:43:14,2023-07-10 23:43:14,2023-07-11 01:43:14,13.2419,75.618,"On 10-07-2023, complainant Manjunath Bangera from Hospital Road, Chikkamagaluru was defrauded via a fake investment scheme online. Accused Padma Kumari siphoned Rs.3,466,384 through multiple UPI transactions."
5158,100290310202305158,202302626,2023-11-24,2294,310,1,2,4,8,2,,2023-11-23 11:56:57,2023-11-23 13:56:57,2023-11-23 22:56:57,17.7527,77.4149,"On 23-11-2023, a two-wheeler bearing registration KA-XX-XXXX was stolen from Temple Road, Bidar. Complainant Ambika Patil suspects involvement of Arun Bai and gang based on CCTV footage."
5159,100050050202405159,202402533,2024-01-03,360,50,1,1,2,4,4,12,2024-01-03 21:45:25,2024-01-03 22:45:25,2024-01-04 01:45:25,15.9244,74.6082,"On 03-01-2024, at Market Area, Belagavi, accused Krishna Nayak attempted to murder Vasantha Murthy by attacking with a lethal weapon. Victim sustained serious injuries and was admitted to St. John's Hospital. Case registered on complaint of Vasantha Murthy."
5160,100280294202405160,202402534,2024-08-10,75,294,1,1,9,27,2,,2024-08-07 21:12:04,2024-08-07 21:12:04,2024-08-08 02:12:04,16.8836,77.2519,"On 07-08-2024, a minor victim (age 15) was sexually assaulted by accused Bharathi Gupta at Town Center, Yadgir. Complaint registered by Prakash Bhat (parent/guardian). Victim examined at District General Hospital."
5161,300040032202405161,202402535,2024-01-10,282,32,2,2,4,11,2,,2024-01-08 11:48:09,2024-01-08 15:48:09,2024-01-08 15:48:09,13.2633,76.9784,"Complainant Pavan Rao reported that on 08-01-2024, accused Swathi Poojary committed theft of valuables worth Rs.29,753 from the residence/vehicle at New Extension, Tumakuru. Investigation initiated."
5162,100070069202305162,202302627,2023-09-07,584,69,1,2,4,11,3,,2023-09-05 02:57:07,2023-09-05 05:57:07,2023-09-05 03:57:07,12.7785,74.7154,"Complainant Santosh Kambli reported that on 05-09-2023, accused Manjunath Swamy committed theft of valuables worth Rs.6,256 from the residence/vehicle at Agricultural Land, Mangaluru. Investigation initiated."
5163,100050043202305163,202302628,2023-04-27,1486,43,1,1,8,24,1,,2023-04-26 00:55:04,2023-04-26 00:55:04,2023-04-26 02:55:04,16.0226,74.5408,"Victim Vishwanath Joshi reported that on 26-04-2023, accused Madhu Kambli committed sexual assault at Town Center, Belagavi. Medical examination conducted at NIMHANS. Case registered under relevant sections."
5164,800200205202405164,202402536,2024-04-20,1623,205,3,1,3,7,1,,2024-04-18 03:50:02,2024-04-18 04:50:02,2024-04-18 08:50:02,12.555,75.5873,"On 18-04-2024, a group of accused led by Yogesh Shankar committed robbery at Bus Stand Area, Kodagu, threatening Kamala Shetty with weapons and looting Rs.188,560. Complaint filed by Kamala Shetty."
5165,800010005202305165,202302629,2023-01-10,835,5,3,2,4,8,2,,2023-01-08 17:22:23,2023-01-08 17:22:23,2023-01-09 05:22:23,13.0075,77.4659,"On 08-01-2023, a two-wheeler bearing registration KA-XX-XXXX was stolen from JP Nagar, Bengaluru Urban. Complainant Kiran Siddi suspects involvement of Manjunath Shetty and gang based on CCTV footage."
5166,100190197202305166,202302630,2023-02-05,1391,197,1,2,6,17,4,53,2023-02-05 21:41:25,2023-02-05 22:41:25,2023-02-06 04:41:25,12.8983,76.1671,"On 05-02-2023, complainant Sneha Swamy from Industrial Area, Hassan was defrauded via a fake investment scheme online. Accused Rashmi Bhat siphoned Rs.1,834,611 through multiple UPI transactions."
5167,100100096202305167,202302631,2023-07-18,2274,96,1,1,1,1,2,,2023-07-16 13:30:34,2023-07-16 16:30:34,2023-07-16 20:30:34,14.948,76.7724,"The complainant Shivanand Hosamani reported that on 16-07-2023, the accused Kumaraswamy Bhat stabbed Shivanand Hosamani during a quarrel at Bypass Road, Ballari. Victim succumbed to injuries at Taluk Hospital."
5168,100230245202305168,202302632,2023-03-30,1859,245,1,2,5,15,4,66,2023-03-30 20:10:02,2023-03-30 21:10:02,2023-03-31 05:10:02,12.7271,77.2972,"Complainant Manoj Angadi reported that accused Lakshman Bangera cheated by posing as a government official and fraudulently obtained Rs.464,727 through fake documents at Lake View Area, Ramanagara on 30-03-2023. Total loss: Rs.1,621,927."
5169,100130130202405169,202402537,2024-02-22,241,130,1,2,10,30,2,,2024-02-19 07:30:58,2024-02-19 07:30:58,2024-02-19 13:30:58,15.3127,75.095,"On 19-02-2024, complainant Vinay Acharya reported that accused Deepak Meti committed atrocities based on caste at Market Area, Dharwad. Verbal abuse and social boycott reported. FIR registered under SC/ST Act."
5170,100190195202405170,202402538,2024-02-25,541,195,1,2,6,16,1,,2024-02-24 16:30:50,2024-02-24 18:30:50,2024-02-24 22:30:50,13.0974,75.9978,"Complainant Rekha Kumar reported receiving a call from accused posing as bank official on 24-02-2024. Accused Kiran Bai fraudulently obtained OTP and transferred Rs.308,006 from complainant's account. Cyber cell investigation initiated from Hospital Road, Hassan."
5171,100280301202305171,202302633,2023-05-17,2259,301,1,2,5,13,2,,2023-05-17 21:29:32,2023-05-17 21:29:32,2023-05-18 08:29:32,16.7003,77.2264,"Complainant Siddaraju Poojary reported that accused Jagadish Salian cheated by posing as a government official and fraudulently obtained Rs.599,373 through fake documents at Bus Stand Area, Yadgir on 17-05-2023. Total loss: Rs.179,300."
5172,100180188202405172,202402539,2024-11-06,1464,188,1,2,14,40,3,,2024-11-05 22:49:09,2024-11-06 02:49:09,2024-11-06 03:49:09,13.3012,75.8328,"Investigation revealed that accused Kumaraswamy Acharya was involved in money laundering totalling Rs.5,697,279 at Bus Stand Area, Chikkamagaluru. Complaint by Nandish Swamy on 05-11-2024."
5173,100210216202305173,202302634,2023-04-09,2285,216,1,1,2,4,2,,2023-04-06 11:16:20,2023-04-06 11:16:20,2023-04-06 20:16:20,12.4385,76.7267,"On 06-04-2023, at Railway Station Area, Mandya, accused Santosh Nayak attempted to murder Bharath Naikar by attacking with a lethal weapon. Victim sustained serious injuries and was admitted to NIMHANS. Case registered on complaint of Bharath Naikar."
5174,300300319202305174,202302635,2023-08-01,857,319,2,2,6,19,2,,2023-07-29 21:19:17,2023-07-30 01:19:17,2023-07-30 04:19:17,14.1905,76.3651,"On 29-07-2023, complainant Pavan Gowda from Main Road, Chitradurga was defrauded via a fake investment scheme online. Accused Anil Shankar siphoned Rs.882,960 through multiple UPI transactions."
5175,300170168202305175,202302636,2023-09-04,1325,168,2,1,1,1,2,,2023-09-02 20:12:03,2023-09-02 21:12:03,2023-09-03 02:12:03,13.1517,74.6424,"On 02-09-2023 at Ring Road, Udupi, accused Shankar Reddy allegedly attacked victim Sneha Rao with a sharp weapon following a dispute over property. The victim sustained fatal injuries and was declared dead at Manipal Hospital. FIR registered based on complaint by Sneha Rao."
5176,300180183202305176,202302637,2023-12-29,827,183,2,1,2,3,5,,2023-12-26 09:13:10,2023-12-26 12:13:10,2023-12-26 21:13:10,13.3287,75.7416,"On 26-12-2023, at Old Town, Chikkamagaluru, accused Sachin Swamy attempted to murder Mohan Ganiger by attacking with a lethal weapon. Victim sustained serious injuries and was admitted to District General Hospital. Case registered on complaint of Mohan Ganiger."
5177,100270291202405177,202402540,2024-05-10,597,291,1,2,6,19,3,,2024-05-08 05:06:57,2024-05-08 08:06:57,2024-05-08 16:06:57,16.1167,77.5064,"On 08-05-2024, complainant Jagadish Kumari from College Road, Raichur was defrauded via a fake investment scheme online. Accused Nagaraj Angadi siphoned Rs.1,738,422 through multiple UPI transactions."
5178,100110112202405178,202402541,2024-11-08,1141,112,1,2,6,17,4,26,2024-11-05 04:19:42,2024-11-05 08:19:42,2024-11-05 06:19:42,16.6995,75.7692,"On 05-11-2024, complainant Mahesh Gowda from Railway Station Area, Vijayapura was defrauded via a fake investment scheme online. Accused Indira Savanur siphoned Rs.4,110,066 through multiple UPI transactions."
5179,100100104202305179,202302638,2023-12-10,795,104,1,1,1,1,3,,2023-12-10 12:17:30,2023-12-10 15:17:30,2023-12-10 19:17:30,15.1223,77.0727,"The complainant Ambika Hosamani reported that on 10-12-2023, the accused Krishna Kattimani stabbed Sunitha Patil during a quarrel at Main Road, Ballari. Victim succumbed to injuries at Victoria Hospital."
5180,100120125202405180,202402542,2024-12-04,1979,125,1,2,4,11,2,,2024-12-03 08:49:27,2024-12-03 08:49:27,2024-12-03 15:49:27,16.1945,75.6576,"Complainant Krishna Acharya reported that on 03-12-2024, accused Chetan Kattimani committed theft of valuables worth Rs.181,792 from the residence/vehicle at Bus Stand Area, Bagalkote. Investigation initiated."
5181,100290309202405181,202402543,2024-05-26,806,309,1,1,8,26,4,84,2024-05-24 01:18:48,2024-05-24 03:18:48,2024-05-24 10:18:48,17.7484,77.3446,"Victim Yogesh Rao reported that on 24-05-2024, accused Jagadish Kattimani committed sexual assault at Main Road, Bidar. Medical examination conducted at Taluk Hospital. Case registered under relevant sections."
5182,100230241202305182,202302639,2023-04-03,1364,241,1,2,5,13,1,,2023-04-02 12:11:48,2023-04-02 12:11:48,2023-04-02 23:11:48,12.6755,77.39,"Complainant Jyothi Kambli reported that accused Arun Poojary cheated by posing as a government official and fraudulently obtained Rs.1,411,678 through fake documents at Hospital Road, Ramanagara on 02-04-2023. Total loss: Rs.1,376,859."
5183,100090084202405183,202402544,2024-04-28,1972,84,1,2,10,31,1,,2024-04-25 17:40:53,2024-04-25 18:40:53,2024-04-25 19:40:53,14.6416,75.923,"On 25-04-2024, complainant Krishna Poojary reported that accused Rashmi Swamy committed atrocities based on caste at Market Area, Davanagere. Verbal abuse and social boycott reported. FIR registered under SC/ST Act."
5184,400160158202405184,202402545,2024-07-28,1500,158,4,2,6,18,1,,2024-07-28 20:52:18,2024-07-29 00:52:18,2024-07-29 04:52:18,14.8684,74.7167,"Complainant Chandrika Gowda reported receiving a call from accused posing as bank official on 28-07-2024. Accused Chandrika Ganiger fraudulently obtained OTP and transferred Rs.589,078 from complainant's account. Cyber cell investigation initiated from Industrial Area, Uttara Kannada."
5185,100100104202405185,202402546,2024-03-14,830,104,1,2,5,15,1,,2024-03-11 03:32:36,2024-03-11 07:32:36,2024-03-11 06:32:36,14.9783,77.036,"Complainant Rajesh Rao reported that accused Ramesh Siddi cheated by posing as a government official and fraudulently obtained Rs.1,399,103 through fake documents at Main Road, Ballari on 11-03-2024. Total loss: Rs.1,040,959."
5186,100240252202305186,202302640,2023-12-12,1931,252,1,2,11,32,1,,2023-12-10 12:04:53,2023-12-10 14:04:53,2023-12-11 00:04:53,13.4107,77.9147,"During a search operation on 10-12-2023 at Railway Station Area, Chikkaballapura, accused Yogesh Bagewadi was found in illegal possession of a knife without valid licence. Seized and case registered under Arms Act."
5187,100030025202305187,202302641,2023-01-02,245,25,1,2,6,16,3,,2023-01-01 02:18:43,2023-01-01 03:18:43,2023-01-01 03:18:43,12.2151,76.6689,"Complainant Venkatesh Nayak reported receiving a call from accused posing as bank official on 01-01-2023. Accused Nagesh Kattimani fraudulently obtained OTP and transferred Rs.493,188 from complainant's account. Cyber cell investigation initiated from Main Road, Mysuru."
5188,300140139202305188,202302642,2023-01-08,1142,139,2,2,6,19,2,,2023-01-07 04:30:19,2023-01-07 07:30:19,2023-01-07 05:30:19,15.476,75.7897,"On 07-01-2023, complainant Pavan Desai from Railway Station Area, Gadag was defrauded via a fake investment scheme online. Accused Deepa Angadi siphoned Rs.3,068,696 through multiple UPI transactions."
5189,100270287202405189,202402547,2024-12-09,1846,287,1,1,8,25,1,,2024-12-07 07:39:00,2024-12-07 07:39:00,2024-12-07 16:39:00,16.3576,77.4833,"Complainant Shankar Shankar reported that her husband Arun Siddi and in-laws have been subjecting her to cruelty and demanding additional dowry of Rs.335,151 at Main Road, Raichur. Complaint filed on 07-12-2024."
5190,100130128202405190,202402548,2024-08-04,2005,128,1,1,7,20,2,,2024-08-03 16:36:17,2024-08-03 20:36:17,2024-08-03 17:36:17,15.4911,75.1711,"On 03-08-2024, during a raid at Bypass Road, Dharwad, accused Shilpa Raju was found in possession of MDMA pills weighing 23 kgs. Seizure effected under NDPS Act. Complaint by Prasad Bhat (PSI)."
