EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
1777,22,228,6,5,KG2013523638,Jagadish Hosamani,1984-11-03,1,8,0,2022-11-09
1778,22,234,13,5,KG2011378004,Krishna Kulkarni,1980-10-05,1,6,0,2014-10-17
1779,22,227,11,12,KG2007451840,Madhu Hosamani,1979-05-12,1,3,0,2011-04-16
1780,22,228,10,1,KG2015970241,Rajesh Poojary,1997-09-26,1,2,0,2011-11-15
1781,22,225,13,10,KG2017416364,Nagesh Poojary,1983-07-21,1,3,0,2015-01-08
1782,22,226,9,5,KG2008278602,Nagesh Salian,1978-02-23,1,2,0,2013-08-19
1783,22,227,9,11,KG2011259851,Yashodha Salian,1977-01-23,2,2,0,2014-04-27
1784,22,228,13,4,KG2018230698,Manjunath Bagewadi,1999-07-05,1,8,0,2022-04-12
1785,22,233,8,1,KG2020985816,Pavan Kumari,1993-10-24,1,6,0,2023-06-09
1786,22,225,8,2,KG2007960654,Nagaraj Bagewadi,1994-12-26,1,6,0,2011-04-20
1787,22,228,13,11,KG2021836251,Naveen Angadi,1990-08-31,1,5,0,2010-10-29
1788,22,233,13,8,KG2010911940,Shivanand Nayak,1999-01-27,1,1,0,2023-04-20
1789,22,229,13,12,KG2019474970,Divya Bagewadi,1975-12-04,2,7,0,2017-12-13
1790,22,228,11,4,KG2006677072,Manoj Prasad,1972-02-04,1,6,0,2022-02-13
1791,22,230,8,2,KG2021690263,Nagesh Bhat,1972-01-18,1,1,0,2005-10-25
1792,22,230,13,3,KG2010335323,Ravi Acharya,1990-10-10,1,4,0,2019-11-11
1793,22,223,12,4,KG2017554788,Geetha Swamy,1998-02-24,2,2,0,2020-07-27
1794,22,225,8,4,KG2016743637,Prasad Joshi,1976-11-30,1,7,0,2016-08-15
1795,22,234,9,11,KG2012360679,Surya Meti,1975-09-26,1,6,0,2021-02-17
1796,22,228,13,11,KG2010158101,Deepak Rao,1998-09-15,1,8,0,2020-07-19
1797,22,232,10,9,KG2014381253,Naveen Kumar,1991-04-01,1,4,0,2020-07-03
1798,22,226,9,7,KG2006492351,Madhu Joshi,1987-10-25,1,1,0,2007-01-21
1799,22,230,9,3,KG2021846124,Shivanand Kumari,1977-02-08,1,7,0,2009-06-26
1800,22,223,12,3,KG2012936325,Shivakumar Kambli,1995-01-16,1,3,0,2020-03-15
1801,22,230,13,11,KG2022901282,Anil Raju,1981-08-02,1,7,0,2022-06-25
1802,22,228,11,5,KG2009148515,Mahesh Swamy,1977-03-29,1,1,0,2020-12-21
1803,22,232,10,3,KG2009752202,Darshan Poojary,1999-10-31,1,3,0,2020-05-16
1804,22,228,11,7,KG2011389642,Mohan Kulkarni,1999-06-07,1,7,0,2006-02-08
1805,22,233,13,8,KG2008557395,Deepa Shankar,1972-06-27,2,7,0,2011-02-03
1806,22,230,10,4,KG2012898391,Darshan Bhat,1995-01-26,1,2,0,2011-11-03
1807,22,228,9,11,KG2010420786,Nandish Hosamani,1999-08-28,1,5,0,2006-04-15
1808,22,226,12,12,KG2007329076,Nagesh Hosamani,1982-06-02,1,8,0,2022-09-26
1809,22,228,10,2,KG2016090679,Krishna Shankar,1989-03-16,1,5,0,2021-02-27
1810,23,246,10,7,KG2017621203,Hanumanthappa Hegde,1979-06-28,1,6,0,2018-04-03
1811,23,243,11,3,KG2005265941,Rajesh Bai,1977-07-27,1,3,0,2014-10-01
1812,23,237,12,11,KG2009322418,Srinivas Hegde,1973-04-15,1,4,0,2009-07-12
1813,23,242,8,10,KG2019425705,Kumaraswamy Poojary,1971-08-19,1,8,0,2017-09-14
1814,23,238,11,8,KG2009459119,Shankar Patil,1999-04-01,1,1,0,2013-09-25
1815,23,241,13,9,KG2018369536,Ashok Siddi,1980-08-22,1,4,0,2019-04-19
1816,23,246,12,12,KG2007660567,Kiran Kumari,1987-02-23,1,5,0,2012-05-17
1817,23,244,13,10,KG2008151763,Naveen Yadav,1972-01-19,1,2,0,2008-07-22
1818,23,241,13,6,KG2014590391,Prasad Prasad,1998-09-18,1,5,0,2015-03-26
1819,23,236,9,7,KG2014324206,Latha Hiremath,1994-06-09,2,7,0,2019-12-04
1820,23,240,12,10,KG2018855865,Basavaraj Hegde,1979-01-12,1,6,0,2013-08-26
1821,23,236,10,6,KG2016330024,Vishwanath Gupta,1979-11-24,1,4,0,2015-07-20
1822,23,242,7,10,KG2019082920,Naveen Lamani,1974-12-06,1,6,0,2019-03-30
1823,23,242,10,4,KG2019753943,Nagesh Salian,1970-05-11,1,6,0,2009-01-08
1824,23,238,12,8,KG2014246175,Mahesh Angadi,1973-07-07,1,5,0,2012-01-17
1825,23,245,13,10,KG2016967420,Mohan Hiremath,1982-08-21,1,7,0,2014-04-15
1826,23,241,13,5,KG2007830166,Basavaraj Raju,1983-09-12,1,2,0,2018-09-23
1827,23,245,12,10,KG2013606412,Anil Raju,1990-03-24,1,4,0,2011-05-25
1828,23,240,13,5,KG2010153202,Bharath Kambli,1980-01-27,1,6,0,2006-01-27
1829,23,238,12,8,KG2022673758,Mahesh Poojary,1993-06-07,1,5,0,2018-01-25
1830,23,238,9,1,KG2009064177,Vasantha Bagewadi,1977-10-10,2,8,0,2007-08-02
1831,23,243,10,9,KG2016353033,Anand Kattimani,1991-03-15,1,3,0,2022-12-14
1832,23,238,9,1,KG2018889462,Vinay Poojary,1983-08-28,1,2,0,2013-07-23
1833,23,245,10,1,KG2008142985,Shobha Joshi,1975-02-24,2,8,0,2009-07-30
1834,23,242,13,9,KG2015610639,Santosh Nayak,1985-02-18,1,8,0,2019-02-01
1835,23,244,8,2,KG2007273775,Rajeshwari Swamy,1986-03-04,2,5,0,2017-05-24
1836,23,241,11,4,KG2022389008,Sachin Siddi,1972-02-27,1,5,0,2009-08-04
1837,23,239,13,3,KG2012204371,Padma Gowda,1983-11-28,2,5,0,2015-04-06
1838,23,242,10,2,KG2018528939,Sachin Bagewadi,2000-04-08,1,7,0,2022-12-19
1839,23,244,13,1,KG2009596725,Gopal Bhat,1982-08-03,1,1,0,2013-07-22
1840,23,246,9,11,KG2007488444,Jyothi Murthy,1981-10-27,2,1,0,2009-03-23
1841,23,241,9,4,KG2010169856,Nagesh Reddy,1995-01-30,1,5,0,2018-09-03
1842,23,241,10,6,KG2011210808,Bharath Shetty,1975-12-27,1,3,0,2016-09-02
1843,23,239,9,1,KG2008225996,Santosh Poojary,1979-03-04,1,4,0,2005-03-23
1844,23,239,10,8,KG2018821364,Surya Kumari,1990-06-20,1,1,0,2013-03-11
1845,23,242,9,8,KG2012942298,Shivakumar Bhat,1972-07-17,1,5,0,2008-11-22
1846,23,239,9,3,KG2013855706,Kamala Kambli,1991-11-16,2,4,0,2008-10-29
1847,23,240,13,3,KG2019071410,Kumaraswamy Murthy,1996-02-01,1,1,0,2023-02-27
1848,23,238,7,11,KG2016061331,Anand Reddy,1989-09-16,1,7,0,2023-04-07
1849,23,240,13,9,KG2020673389,Nandish Devi,1998-07-14,1,8,0,2020-07-01
1850,23,240,11,10,KG2013052478,Shankar Patil,1987-05-01,1,4,0,2013-01-26
1851,23,243,10,11,KG2021914579,Ramesh Kulkarni,1972-11-16,1,3,0,2009-01-13
1852,23,236,13,10,KG2017795083,Chandrashekar Hosamani,1993-12-11,1,5,0,2011-04-28
1853,23,238,8,8,KG2007833020,Kiran Bagewadi,1978-05-11,1,3,0,2007-03-28
1854,23,236,9,8,KG2016721798,Meena Gupta,1994-10-19,2,1,0,2014-05-01
1855,23,237,12,1,KG2006836699,Radha Murthy,1998-03-25,2,3,0,2010-01-22
1856,23,245,7,10,KG2015770933,Shivakumar Patil,1974-11-28,1,2,0,2016-01-30
1857,23,238,8,7,KG2022476477,Deepak Yadav,1978-02-26,1,1,0,2008-09-01
1858,23,240,9,2,KG2013619817,Prasad Bhat,1998-12-24,1,4,0,2013-07-31
1859,23,236,13,4,KG2014464329,Anand Murthy,1970-10-31,1,8,0,2011-11-02
1860,23,245,8,1,KG2005901966,Suresh Shetty,1986-10-14,1,7,0,2018-10-08
1861,23,246,10,10,KG2019520970,Siddaraju Nayak,1981-07-18,1,3,0,2018-12-30
1862,23,246,13,3,KG2018244498,Parvathi Bhat,1982-01-09,2,8,0,2009-02-24
1863,23,243,10,3,KG2009018389,Shivakumar Poojary,1988-10-07,1,7,0,2006-10-22
1864,23,237,9,10,KG2010158240,Gopal Desai,1996-07-30,1,2,0,2011-05-31
1865,23,242,10,3,KG2017243890,Siddaraju Salian,1989-07-21,1,8,0,2010-06-25
1866,23,238,12,3,KG2006452424,Anitha Patil,1986-11-29,2,6,0,2006-09-15
1867,23,245,12,11,KG2011214710,Chandrashekar Devi,1974-10-19,1,1,0,2010-01-02
1868,23,245,12,4,KG2007185368,Ganesh Shankar,1976-10-23,1,3,0,2007-02-13
1869,23,241,13,9,KG2022161118,Manoj Desai,1989-07-14,1,7,0,2017-03-10
1870,23,242,10,1,KG2021342588,Lakshman Kumari,1981-10-04,1,1,0,2017-06-23
1871,23,240,13,11,KG2021960041,Prasad Patil,1992-05-01,1,8,0,2014-12-02
1872,23,241,12,12,KG2017785315,Sneha Murthy,1983-12-11,2,2,0,2022-05-21
1873,23,238,10,11,KG2018847945,Mohan Rao,1976-06-30,1,2,0,2009-01-06
1874,23,236,10,2,KG2022227498,Ganesh Raju,1975-01-22,1,8,0,2011-04-25
1875,23,245,13,12,KG2019160877,Kavitha Naikar,1988-03-23,2,5,0,2018-03-11
1876,23,244,9,3,KG2022020870,Kiran Kumari,1972-07-23,1,7,0,2009-12-02
1877,23,236,13,12,KG2005364732,Rajesh Reddy,1978-10-28,1,3,0,2021-10-11
1878,23,239,12,4,KG2006342505,Savitha Bhat,1978-01-19,2,4,0,2011-01-23
1879,23,239,12,1,KG2018883375,Indira Shetty,1997-08-18,2,1,0,2008-11-01
1880,23,242,12,7,KG2012899463,Jagadish Angadi,1980-03-10,1,4,0,2008-12-23
1881,23,244,12,7,KG2020427305,Mahesh Swamy,1973-09-26,1,6,0,2016-05-05
1882,23,246,7,7,KG2012455139,Jagadish Devi,1994-10-08,1,2,0,2011-11-02
1883,23,237,10,11,KG2012751721,Ganesh Nayak,1997-04-23,1,2,0,2008-06-02
1884,23,244,13,4,KG2007554021,Naveen Lamani,1991-05-24,1,1,0,2012-04-19
1885,23,243,12,2,KG2010006579,Girish Desai,1998-06-23,1,2,0,2017-01-27
1886,23,240,10,2,KG2019429656,Jagadish Bangera,1975-03-29,1,2,0,2015-05-02
1887,23,245,11,9,KG2016692838,Kumaraswamy Acharya,1992-04-25,1,1,1,2008-12-30
1888,23,238,13,7,KG2017800818,Santosh Siddi,1977-08-30,1,6,0,2018-09-20
1889,23,237,9,8,KG2010360111,Mohan Ganiger,1984-08-18,1,5,0,2010-01-06
1890,23,246,12,8,KG2005466671,Srinivas Salian,1982-01-10,1,8,0,2019-01-27
1891,23,245,11,10,KG2019601982,Renuka Shankar,1997-10-03,2,8,0,2013-11-21
1892,23,236,12,10,KG2013586312,Pavan Meti,1985-10-15,1,5,0,2020-05-18
1893,23,237,7,4,KG2008430916,Madhu Acharya,1990-09-23,1,5,0,2010-06-10
1894,23,244,8,6,KG2022847698,Surya Salian,1993-12-02,1,7,0,2007-05-26
1895,23,245,12,5,KG2010695082,Rajesh Bangera,1998-09-16,1,7,0,2016-07-18
1896,23,241,7,2,KG2017146320,Meena Shetty,1990-07-30,2,7,0,2005-11-17
1897,23,244,12,1,KG2013560613,Kumaraswamy Patil,1981-05-02,1,2,0,2013-01-16
1898,24,256,13,10,KG2015505904,Darshan Gowda,1983-09-09,1,4,0,2019-12-16
1899,24,255,10,12,KG2018907536,Indira Joshi,1980-08-11,2,3,0,2005-04-30
1900,24,255,13,1,KG2016755189,Mahesh Gowda,1987-07-06,1,7,0,2022-01-16
1901,24,253,12,1,KG2014101808,Mangala Hosamani,1995-01-11,2,4,0,2010-11-09
1902,24,256,13,5,KG2021798145,Hanumanthappa Reddy,1991-07-11,1,1,0,2021-03-04
1903,24,256,12,7,KG2008661676,Meena Naik,1979-02-26,2,6,0,2014-08-05
1904,24,249,9,5,KG2009630670,Renuka Raju,1996-09-14,2,7,0,2005-12-21
1905,24,253,7,9,KG2010315500,Sneha Desai,1971-09-25,2,3,0,2013-06-23
1906,24,250,9,6,KG2009330749,Girish Naikar,1989-01-31,1,3,0,2022-03-25
1907,24,250,9,1,KG2019831656,Mahesh Murthy,1971-04-27,1,8,0,2010-10-20
1908,24,254,10,5,KG2012629966,Siddaraju Desai,1989-08-10,1,3,0,2012-04-26
1909,24,251,12,6,KG2014349194,Prakash Bai,1985-08-06,1,2,0,2009-11-23
1910,24,248,9,4,KG2007975720,Darshan Patil,1973-01-18,1,8,0,2021-01-31
1911,24,250,12,8,KG2022673750,Girish Prasad,1994-06-22,1,4,0,2021-05-29
1912,24,256,10,11,KG2010612847,Siddaraju Shetty,1999-12-29,1,3,0,2011-11-06
1913,24,253,9,6,KG2015513020,Manoj Ganiger,1986-07-09,1,2,0,2018-10-17
1914,24,248,10,1,KG2016323501,Krishna Reddy,1996-11-18,1,5,0,2007-01-30
1915,24,252,10,4,KG2016809897,Krishna Swamy,1976-05-01,1,8,0,2011-09-04
1916,24,252,9,8,KG2019209127,Lakshman Acharya,1981-08-30,1,4,0,2011-06-29
1917,24,251,12,9,KG2021228352,Kiran Kumari,1988-11-24,1,2,0,2006-11-13
1918,24,251,13,9,KG2006537899,Suma Angadi,1991-04-14,2,3,0,2016-05-08
1919,24,256,9,3,KG2005299097,Ashok Nayak,1994-11-21,1,3,0,2014-10-02
1920,24,249,10,2,KG2015872135,Basavaraj Kattimani,1999-08-25,1,6,0,2009-10-09
1921,24,255,13,9,KG2008373546,Madhu Poojary,1989-01-21,1,8,0,2020-05-18
1922,24,252,13,8,KG2017978862,Ashok Bagewadi,1977-04-17,1,7,0,2018-04-16
1923,24,249,6,4,KG2013931827,Santosh Bai,1986-11-14,1,7,0,2019-02-10
1924,24,253,9,10,KG2008050567,Suresh Gowda,1993-11-16,1,6,0,2018-05-11
1925,24,248,12,4,KG2008738483,Sharada Shetty,1973-10-24,2,7,0,2017-02-13
1926,24,252,8,3,KG2021814198,Prasad Prasad,1993-03-06,1,8,0,2011-09-04
1927,24,255,10,6,KG2016790872,Radha Kulkarni,1993-04-28,2,2,0,2007-11-02
1928,24,248,10,2,KG2022638796,Lakshman Lamani,1999-08-15,1,2,0,2019-11-11
1929,24,252,12,4,KG2019015088,Umesh Hegde,1984-09-20,1,5,0,2021-11-02
1930,24,252,8,2,KG2020797494,Mahesh Angadi,1977-03-04,1,7,1,2016-09-25
1931,24,249,9,12,KG2021527201,Suresh Swamy,1985-04-30,1,7,0,2021-11-13
1932,24,249,13,10,KG2007288466,Shivanand Siddi,1985-02-05,1,1,0,2017-12-06
1933,24,248,13,10,KG2010873878,Surya Poojary,1974-09-23,1,8,0,2014-12-27
1934,24,253,10,9,KG2011231747,Rashmi Salian,1986-10-06,2,6,0,2007-01-03
1935,24,256,13,12,KG2015204639,Yogesh Kumar,1975-09-05,1,7,0,2020-02-07
1936,24,249,9,4,KG2012899311,Prakash Kumar,1993-11-22,1,8,0,2007-10-27
1937,24,253,10,4,KG2006723606,Venkatesh Poojary,1993-10-28,1,2,0,2012-05-11
1938,24,249,9,6,KG2011749348,Srinivas Acharya,1990-09-06,1,7,0,2009-08-20
1939,24,253,8,9,KG2009959461,Prasad Hiremath,1989-09-24,1,4,0,2006-10-09
1940,24,256,13,7,KG2012837267,Mahesh Joshi,1997-10-02,1,1,0,2006-05-10
1941,24,256,10,7,KG2019697995,Krishna Murthy,1981-01-18,1,6,0,2006-12-06
1942,24,254,10,8,KG2008106181,Shivakumar Joshi,1987-01-15,1,4,0,2011-07-06
1943,24,248,13,9,KG2010479132,Chandrika Meti,1971-04-07,2,7,1,2008-07-21
1944,24,254,11,6,KG2021086201,Anitha Patil,1986-12-11,2,5,0,2023-02-08
1945,24,254,9,2,KG2015665433,Chetan Lamani,1979-03-09,1,5,0,2012-07-05
1946,24,252,9,6,KG2022573428,Meena Nayak,1970-01-21,2,8,1,2008-01-14
1947,24,248,10,8,KG2021914739,Girish Bai,1974-08-06,1,5,0,2010-11-27
1948,24,255,9,10,KG2005603293,Siddaraju Swamy,1988-06-21,1,1,0,2017-11-25
1949,24,254,10,11,KG2010181544,Savitha Poojary,1992-09-06,2,5,0,2017-01-13
1950,24,256,12,5,KG2012871533,Mangala Kumari,1984-09-28,2,8,0,2017-01-22
1951,24,255,9,5,KG2022587151,Lakshmi Angadi,1975-05-18,2,2,0,2022-09-11
1952,24,252,13,1,KG2021796925,Mahesh Salian,1993-06-13,1,8,0,2006-06-17
1953,24,255,11,12,KG2012224867,Madhu Yadav,1988-02-26,1,8,0,2011-05-16
1954,24,252,9,12,KG2016202377,Rajesh Kumari,1992-12-30,1,7,0,2019-04-15
1955,24,250,12,7,KG2006968706,Harish Shetty,1981-10-02,1,3,0,2006-07-10
1956,24,251,13,10,KG2019484259,Gopal Joshi,1976-01-04,1,5,0,2005-03-01
1957,24,249,9,12,KG2013104549,Chetan Salian,1995-05-07,1,3,0,2009-10-29
1958,24,251,13,11,KG2014103590,Mohan Naikar,1998-06-15,1,3,0,2008-03-29
1959,24,256,7,1,KG2020158360,Yogesh Kambli,1987-06-27,1,7,0,2010-09-27
1960,24,250,11,8,KG2014014669,Shobha Patil,1981-11-21,2,4,0,2020-07-25
1961,24,249,9,10,KG2017551384,Kiran Acharya,1989-05-12,1,7,0,2007-03-24
1962,24,255,9,9,KG2006979633,Chetan Shetty,1976-10-17,1,1,0,2022-06-22
1963,24,253,13,4,KG2007598990,Vishwanath Bai,1986-03-02,1,7,0,2009-05-30
1964,24,248,9,8,KG2006100433,Siddaraju Naik,1992-03-14,1,3,0,2010-06-17
1965,24,248,9,8,KG2011789196,Jagadish Hegde,1971-07-22,1,8,0,2019-09-05
1966,24,249,9,9,KG2021495572,Hanumanthappa Gowda,1973-05-23,1,7,0,2019-09-11
1967,24,250,9,5,KG2018830837,Anil Prasad,1975-01-07,1,2,0,2016-02-16
1968,25,259,12,1,KG2018056407,Basavaraj Gupta,1976-06-28,1,5,0,2010-01-22
1969,25,260,10,3,KG2009358950,Santosh Kumar,1978-02-14,1,5,0,2009-10-25
1970,25,260,7,11,KG2014777947,Lakshman Prasad,1990-01-04,1,8,0,2022-11-23
1971,25,264,12,4,KG2015098958,Vishwanath Joshi,1980-01-29,1,8,0,2007-12-06
1972,25,268,12,5,KG2013994070,Suresh Bai,1985-06-22,1,6,0,2020-07-10
1973,25,263,9,1,KG2008335198,Arun Poojary,1994-02-02,1,2,0,2018-01-16
1974,25,264,12,7,KG2022927881,Anitha Bangera,1988-07-21,2,8,0,2010-09-23
1975,25,266,13,3,KG2005524498,Prasad Reddy,1993-07-29,1,5,0,2011-01-15
1976,25,258,12,4,KG2007591979,Darshan Kambli,1974-11-30,1,1,0,2017-10-29
1977,25,267,13,3,KG2006423273,Basavaraj Gowda,1995-08-17,1,4,0,2021-07-13
1978,25,268,9,4,KG2022282084,Sachin Prasad,1992-11-14,1,5,0,2014-10-21
1979,25,258,12,2,KG2015287647,Sagar Kattimani,1989-05-13,1,3,0,2009-03-16
1980,25,258,10,3,KG2009908298,Surya Meti,1970-08-27,1,6,0,2013-01-22
1981,25,261,13,1,KG2021395212,Suresh Kambli,1981-02-26,1,5,0,2022-10-17
1982,25,264,12,10,KG2021546405,Rajesh Kumar,1995-08-25,1,2,0,2022-03-25
1983,25,259,11,1,KG2009860252,Prakash Hosamani,1980-07-18,1,8,0,2008-02-12
1984,25,265,13,10,KG2019775960,Nandish Poojary,1997-09-17,1,7,0,2006-01-02
1985,25,263,10,2,KG2020270547,Indira Angadi,1987-06-06,2,1,0,2010-06-30
1986,25,267,13,10,KG2012455672,Pavan Yadav,1975-04-30,1,4,0,2007-03-04
1987,25,259,8,9,KG2022677131,Pushpa Hegde,1986-07-27,2,5,0,2020-07-28
1988,25,260,13,5,KG2013844020,Suresh Nayak,1999-10-26,1,2,0,2005-04-09
1989,25,263,13,5,KG2015393281,Suresh Bagewadi,1995-10-13,1,5,0,2018-08-15
1990,25,262,13,7,KG2008061405,Anil Reddy,1994-09-11,1,5,0,2008-02-05
1991,25,258,13,12,KG2009965373,Prakash Ganiger,1976-03-07,1,4,0,2019-08-22
1992,25,267,8,5,KG2009035317,Shobha Hiremath,1993-10-24,2,2,0,2012-10-10
1993,25,263,8,8,KG2018326709,Shivakumar Nayak,1977-03-02,1,6,1,2009-12-26
1994,25,258,9,2,KG2009578458,Arun Kambli,1984-11-22,1,2,0,2007-05-29
1995,25,259,12,11,KG2005300800,Mangala Poojary,1999-11-09,2,2,0,2013-12-01
1996,25,258,12,3,KG2018024675,Harish Angadi,1972-05-31,1,3,0,2006-11-30
1997,25,266,9,2,KG2011947997,Surya Patil,1975-09-15,1,7,0,2017-09-26
1998,25,259,9,11,KG2005521938,Yashodha Desai,1989-04-06,2,6,0,2014-10-06
1999,25,262,10,12,KG2009461171,Basavaraj Patil,1988-10-17,1,5,0,2009-11-28
2000,25,258,9,2,KG2020754114,Rajesh Desai,1998-01-29,1,5,0,2009-08-07
2001,25,260,10,6,KG2020429741,Vishwanath Hegde,1993-12-27,1,3,0,2008-10-17
2002,25,259,13,3,KG2019003978,Suma Hiremath,1992-11-06,2,7,0,2013-10-17
2003,25,264,8,12,KG2013080309,Ramesh Bai,1997-11-16,1,7,0,2014-11-30
2004,25,265,12,5,KG2019870182,Anand Naikar,1973-08-12,1,3,0,2019-11-10
2005,25,268,10,1,KG2014524916,Arun Ganiger,1995-05-17,1,5,1,2015-11-04
2006,25,260,10,5,KG2014761328,Basavaraj Reddy,1988-10-22,1,7,0,2021-07-29
2007,25,259,10,6,KG2016171576,Girish Raju,1986-01-04,1,3,0,2010-10-05
2008,25,264,13,5,KG2008105986,Gopal Hegde,2000-01-30,1,8,0,2020-12-06
2009,25,266,12,9,KG2018244845,Deepak Kumar,1983-10-05,1,6,0,2010-01-21
2010,25,262,12,9,KG2021541923,Surya Shankar,1982-06-09,1,7,0,2018-02-28
2011,25,264,11,1,KG2006190574,Arun Devi,1974-02-01,1,6,0,2008-08-11
2012,25,268,13,2,KG2005124219,Naveen Gupta,1988-01-04,1,5,0,2006-02-22
2013,25,266,11,4,KG2017055440,Arun Ganiger,1972-08-15,1,3,0,2009-07-18
2014,25,261,9,8,KG2006084077,Lakshman Bangera,1974-01-05,1,5,0,2023-02-11
2015,25,258,10,8,KG2020783851,Deepak Devi,1974-06-09,1,8,0,2018-03-24
2016,25,266,11,12,KG2009797505,Krishna Hosamani,1985-11-30,1,1,0,2020-05-03
2017,25,262,9,11,KG2021344622,Krishna Lamani,1986-05-11,1,2,0,2005-03-19
2018,25,265,10,6,KG2005495503,Anil Kumari,1977-06-20,1,8,0,2017-07-09
2019,25,258,12,8,KG2019117390,Manjunath Yadav,1988-08-21,1,7,0,2007-05-17
2020,25,266,9,10,KG2011709725,Ramesh Bai,1996-09-21,1,7,0,2022-01-02
2021,25,265,13,9,KG2006469143,Chandrashekar Yadav,1988-10-21,1,2,0,2017-07-21
2022,25,258,10,5,KG2016822481,Pavan Kambli,1985-10-14,1,1,0,2015-06-11
2023,25,268,10,5,KG2011918909,Nandish Bai,1987-09-24,1,3,1,2009-03-06
2024,25,259,11,1,KG2017578276,Prasad Bangera,1985-10-22,1,5,0,2015-03-24
2025,25,265,9,8,KG2018649849,Shivakumar Shankar,2000-12-15,1,4,0,2007-08-28
2026,25,263,13,3,KG2018938108,Manjunath Kumari,1983-05-18,1,3,0,2023-06-21
2027,25,258,12,1,KG2021804094,Nagesh Gowda,1981-07-29,1,3,0,2022-07-15
2028,25,261,13,12,KG2009302576,Kumaraswamy Yadav,1994-04-22,1,2,0,2011-07-27
2029,25,258,10,2,KG2005331762,Shankar Shankar,1980-04-03,1,3,0,2006-01-19
2030,25,259,11,12,KG2017732206,Anil Kambli,1983-01-17,1,4,0,2014-01-25
2031,25,267,13,4,KG2005341681,Prakash Hegde,1970-10-07,1,2,0,2023-05-25
2032,25,262,8,7,KG2021860108,Ramesh Meti,1996-04-02,1,7,0,2022-08-29
2033,25,259,10,4,KG2009572532,Siddaraju Kumari,1973-06-05,1,8,0,2015-01-27
2034,25,259,9,10,KG2021103246,Hanumanthappa Meti,1985-04-24,1,5,0,2013-02-15
2035,25,268,9,11,KG2012770024,Jagadish Shetty,1987-03-13,1,3,0,2005-06-04
2036,25,262,11,12,KG2018810722,Shilpa Prasad,1990-10-01,2,3,0,2015-07-06
2037,25,259,11,1,KG2019128454,Manjunath Ganiger,1986-03-23,1,5,0,2013-08-14
2038,25,265,12,11,KG2011102449,Ashok Reddy,1991-10-31,1,5,1,2012-02-19
2039,25,266,9,3,KG2014527701,Anitha Shankar,1984-07-19,2,8,0,2020-10-29
2040,25,264,9,10,KG2021422395,Harish Hiremath,1976-08-13,1,3,0,2015-02-11
2041,25,262,5,8,KG2005466952,Harish Bai,1999-04-12,1,4,0,2013-06-18
2042,25,259,13,12,KG2022965578,Chandrashekar Swamy,1987-12-26,1,7,0,2015-09-04
2043,25,263,12,4,KG2020636886,Rashmi Ganiger,1972-05-03,2,1,0,2014-02-12
2044,25,266,8,9,KG2010060330,Kamala Yadav,1985-01-04,2,6,0,2022-07-02
2045,25,262,9,1,KG2020209731,Shankar Rao,1995-12-01,1,2,0,2014-05-19
2046,25,263,12,8,KG2015201172,Harish Kumar,2000-08-01,1,6,0,2019-09-20
2047,25,258,13,9,KG2015360985,Jagadish Meti,1981-06-04,1,7,0,2008-07-24
2048,25,267,13,1,KG2009886129,Sagar Raju,1978-02-12,1,4,0,2015-09-12
2049,25,260,12,4,KG2010989534,Anil Patil,1998-11-12,1,8,0,2008-04-21
2050,25,259,13,6,KG2008515711,Shivanand Angadi,1974-10-13,1,3,0,2014-06-27
2051,25,262,10,9,KG2022423781,Anand Prasad,1995-11-21,1,4,0,2017-05-31
2052,25,260,8,7,KG2010196273,Savitha Swamy,1971-04-30,2,7,1,2009-01-16
2053,25,267,13,1,KG2017281687,Vinay Patil,1992-03-23,1,1,0,2006-09-27
2054,25,258,13,8,KG2011845387,Bharath Naik,1973-08-10,1,4,0,2013-12-22
2055,26,275,13,1,KG2010433344,Kiran Swamy,1990-08-01,1,5,0,2009-02-12
2056,26,276,12,2,KG2013820532,Jyothi Shetty,1989-11-24,2,4,0,2014-09-20
2057,26,270,12,10,KG2013063823,Santosh Bhat,1977-01-04,1,6,0,2012-11-05
2058,26,279,10,10,KG2020188935,Jagadish Shetty,1994-04-07,1,3,0,2006-12-14
2059,26,271,13,4,KG2018062390,Manjunath Acharya,1975-08-18,1,7,0,2014-08-28
2060,26,280,10,3,KG2014373186,Ganesh Kambli,1979-03-20,1,8,0,2018-03-11
2061,26,281,12,6,KG2021900898,Surya Kumar,1994-07-01,1,5,0,2014-10-03
2062,26,276,13,6,KG2006572146,Suresh Shetty,1970-06-17,1,2,0,2019-12-02
2063,26,272,12,3,KG2014924967,Ravi Desai,1980-09-07,1,1,0,2018-11-25
2064,26,278,12,1,KG2016201776,Naveen Shetty,1981-02-03,1,3,0,2009-08-17
2065,26,272,10,2,KG2016894967,Nagesh Kulkarni,1972-08-30,1,4,1,2007-07-19
2066,26,274,10,12,KG2017609113,Venkatesh Yadav,1992-08-15,1,5,0,2023-03-29
2067,26,273,12,4,KG2012413259,Ganesh Murthy,1977-04-28,1,7,0,2018-04-13
2068,26,278,9,10,KG2008132462,Kumaraswamy Yadav,1982-02-01,1,5,0,2021-11-18
2069,26,279,9,6,KG2009997594,Santosh Bhat,1972-07-13,1,3,0,2007-08-24
