ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
7493,5751,Divya Raju,15,17,1,2,2
7494,5752,Mahesh Acharya,28,13,1,1,1
7495,5752,Jagadish Naikar,34,9,1,3,1
7496,5753,Nandini Desai,34,13,1,3,2
7497,5754,Deepa Kambli,15,14,4,1,2
7498,5755,Padma Angadi,33,2,3,1,2
7499,5755,Harish Naikar,56,8,1,2,1
7500,5756,Kiran Kumari,24,10,6,1,1
7501,5757,Roopa Salian,15,7,4,5,2
7502,5758,Jyothi Shankar,39,14,4,3,2
7503,5759,Bharathi Gupta,38,9,4,3,2
7504,5760,Mangala Nayak,29,20,2,1,2
7505,5760,Ashok Hosamani,35,8,1,3,1
7506,5761,Divya Kambli,34,10,1,2,2
7507,5762,Santosh Devi,24,11,1,2,1
7508,5763,Venkatesh Poojary,26,6,2,2,1
7509,5764,Asha Ganiger,44,20,2,2,2
7510,5764,Kiran Bhat,47,5,1,2,1
7511,5765,Pushpa Nayak,46,8,1,1,2
7512,5766,Pushpa Raju,36,15,2,5,2
7513,5766,Gopal Poojary,28,15,1,1,1
7514,5767,Vidya Kumar,42,16,1,3,2
7515,5768,Roopa Bai,33,11,1,4,2
7516,5769,Shankar Naikar,37,13,3,4,1
7517,5770,Bharath Gowda,28,8,1,4,1
7518,5771,Kamala Ganiger,33,6,1,3,2
7519,5772,Mangala Devi,25,1,3,1,2
7520,5773,Venkatesh Kulkarni,26,8,1,1,1
7521,5774,Ashok Shetty,20,5,1,1,1
7522,5774,Saraswathi Kambli,40,10,5,5,2
7523,5775,Gopal Ganiger,30,14,3,3,3
7524,5776,Mohan Yadav,37,5,1,1,1
7525,5777,Parvathi Bangera,51,3,1,1,2
7526,5778,Vishwanath Murthy,46,16,1,4,1
7527,5779,Parvathi Hegde,15,8,4,1,2
7528,5780,Kiran Patil,35,1,1,2,1
7529,5781,Roopa Prasad,41,14,1,2,2
7530,5781,Savitha Hosamani,30,19,4,3,2
7531,5782,Chandrashekar Savanur,21,10,6,1,1
7532,5783,Pavan Joshi,30,2,4,5,1
7533,5783,Nagaraj Bhat,54,14,1,3,1
7534,5784,Suresh Salian,23,2,3,1,1
7535,5785,Rajesh Gupta,56,3,1,3,1
7536,5786,Arun Savanur,35,1,4,1,1
7537,5787,Hanumanthappa Bagewadi,23,12,2,2,1
7538,5788,Parvathi Kulkarni,26,13,3,2,2
7539,5789,Roopa Rao,15,3,1,2,2
7540,5790,Darshan Meti,28,1,1,2,1
7541,5791,Chandrashekar Bangera,37,14,2,1,1
7542,5792,Mahesh Naik,36,9,1,3,1
7543,5793,Anand Naikar,42,11,1,1,1
7544,5793,Yogesh Rao,30,15,1,2,1
7545,5794,Shivakumar Kulkarni,31,16,1,2,1
7546,5795,Girish Bai,15,17,3,1,1
7547,5796,Pavan Angadi,21,15,1,2,1
7548,5796,Shobha Gupta,23,2,1,1,2
7549,5797,Roopa Reddy,47,1,2,2,2
7550,5798,Venkatesh Poojary,35,16,1,2,1
7551,5799,Suresh Murthy,35,7,4,1,1
7552,5800,Radha Murthy,40,7,1,1,2
7553,5801,Shankar Swamy,25,18,3,1,1
7554,5801,Gopal Gowda,58,3,1,3,1
7555,5802,Suma Swamy,27,3,2,2,2
7556,5803,Padma Gupta,15,13,2,3,2
7557,5804,Latha Kumari,50,4,1,3,2
7558,5804,Sharada Kambli,32,12,1,2,2
7559,5805,Surya Patil,70,18,1,1,1
7560,5805,Hanumanthappa Kumar,42,1,1,1,1
7561,5806,Sachin Joshi,30,11,1,3,1
7562,5807,Mahesh Desai,31,6,1,5,1
7563,5807,Harish Kumari,30,17,1,3,1
7564,5808,Manjunath Raju,40,11,1,2,1
7565,5808,Yashodha Angadi,20,20,1,2,2
7566,5809,Vinay Shetty,30,8,1,2,1
7567,5810,Chandrashekar Bai,32,20,1,1,1
7568,5811,Shivanand Angadi,29,11,3,4,1
7569,5812,Pavan Siddi,41,5,1,2,1
7570,5813,Shankar Bangera,25,13,1,4,1
7571,5814,Meena Naik,22,1,3,2,2
7572,5815,Shankar Savanur,37,9,2,1,1
7573,5816,Hanumanthappa Nayak,36,20,3,3,1
7574,5817,Anitha Kulkarni,36,15,1,3,2
7575,5817,Meena Gowda,42,7,1,3,2
7576,5818,Mangala Desai,15,19,4,1,2
7577,5818,Santosh Acharya,32,2,1,2,1
7578,5819,Mahesh Bagewadi,45,16,1,3,1
7579,5819,Yogesh Shankar,18,18,1,4,1
7580,5820,Parvathi Naikar,23,11,1,3,2
7581,5820,Kamala Shetty,38,1,2,2,2
7582,5821,Vinay Acharya,42,12,1,2,1
7583,5822,Darshan Bai,33,2,1,1,1
7584,5823,Shivanand Nayak,19,8,1,1,1
7585,5824,Indira Kulkarni,50,4,2,2,2
7586,5825,Saraswathi Bangera,18,8,1,4,2
7587,5826,Vinay Bhat,53,12,1,2,1
7588,5826,Meena Gowda,36,5,2,1,2
7589,5827,Anand Desai,27,11,1,2,1
7590,5828,Ashok Kumar,38,4,1,1,1
7591,5829,Swathi Desai,49,11,1,1,2
7592,5829,Deepa Kambli,35,8,1,2,2
7593,5830,Anitha Shankar,26,8,7,1,2
7594,5831,Anand Bagewadi,23,16,1,2,1
7595,5831,Meena Kumar,49,13,1,3,2
7596,5832,Jyothi Prasad,26,19,1,2,2
7597,5832,Ramesh Angadi,30,18,1,2,1
7598,5833,Mahesh Shetty,26,17,1,5,1
7599,5833,Ravi Desai,27,19,1,1,1
7600,5834,Lakshman Bangera,15,4,1,1,1
7601,5835,Nandini Swamy,25,16,6,2,2
7602,5836,Srinivas Shetty,24,5,1,3,1
7603,5837,Bharath Bangera,58,1,1,1,1
7604,5838,Chandrika Ganiger,15,18,1,1,2
7605,5838,Rajesh Acharya,15,15,3,2,1
7606,5839,Bharath Shankar,52,15,1,1,1
7607,5840,Pooja Kambli,21,5,1,1,2
7608,5840,Kumaraswamy Hosamani,49,8,1,4,1
7609,5841,Pooja Meti,61,19,2,1,2
7610,5841,Surya Swamy,28,3,1,1,1
7611,5842,Ashok Devi,32,18,2,2,1
7612,5842,Rajesh Acharya,15,15,3,2,1
7613,5843,Bharath Shankar,23,6,3,2,1
7614,5843,Nandini Angadi,27,4,2,3,2
7615,5844,Pooja Desai,53,18,1,4,2
7616,5845,Nandish Naikar,27,8,1,1,1
7617,5846,Savitha Ganiger,50,16,1,2,2
7618,5847,Hanumanthappa Kattimani,34,14,1,1,1
7619,5848,Renuka Siddi,18,1,1,2,2
7620,5848,Divya Hiremath,30,13,3,1,2
7621,5849,Madhu Lamani,23,20,2,3,1
7622,5850,Mangala Naik,31,17,1,1,2
7623,5851,Jyothi Meti,19,11,1,2,2
7624,5852,Sunitha Shetty,53,14,3,5,2
7625,5852,Madhu Devi,25,18,1,4,1
7626,5853,Renuka Rao,24,16,1,5,2
7627,5854,Padma Gupta,30,1,2,1,2
7628,5855,Suresh Angadi,24,15,1,1,1
7629,5855,Shivanand Kulkarni,41,18,1,2,1
7630,5856,Bharathi Reddy,43,8,2,2,2
7631,5856,Yashodha Swamy,18,9,4,3,2
7632,5857,Venkatesh Bagewadi,30,17,1,3,1
7633,5858,Manjunath Gowda,29,16,1,3,1
7634,5859,Deepa Kumar,45,8,1,5,2
7635,5859,Anand Hiremath,35,11,1,4,1
7636,5860,Nandini Swamy,38,6,1,4,2
7637,5860,Rashmi Shankar,40,3,1,2,2
7638,5861,Naveen Lamani,43,19,1,1,1
7639,5861,Ramesh Bagewadi,39,6,1,2,1
7640,5862,Jyothi Murthy,36,9,1,2,2
7641,5863,Mohan Hiremath,39,1,1,4,1
7642,5864,Nagaraj Lamani,15,4,1,5,1
7643,5865,Parvathi Hiremath,30,16,1,1,2
7644,5866,Chetan Lamani,44,19,1,5,1
7645,5867,Kamala Gupta,15,8,1,2,2
7646,5868,Sachin Naik,39,7,1,2,1
7647,5868,Arun Murthy,44,11,1,3,1
7648,5869,Suresh Angadi,24,15,1,1,1
7649,5870,Rashmi Hosamani,40,19,1,2,2
7650,5871,Madhu Prasad,33,20,1,3,1
7651,5872,Pooja Acharya,17,19,1,1,2
7652,5872,Ambika Kambli,47,17,3,3,2
7653,5873,Ashok Reddy,15,11,1,2,1
7654,5874,Chetan Kattimani,36,15,1,1,1
7655,5874,Meena Shetty,26,8,4,3,2
7656,5875,Saraswathi Gowda,42,10,1,2,2
7657,5875,Girish Raju,38,2,1,2,1
7658,5876,Lakshmi Meti,27,3,2,2,2
7659,5877,Mahesh Shetty,26,17,1,5,1
7660,5878,Arun Kulkarni,34,14,1,1,1
7661,5879,Anand Patil,30,4,1,5,1
7662,5880,Nandini Kumari,34,1,1,3,2
7663,5881,Yashodha Angadi,28,2,1,2,2
7664,5882,Venkatesh Naikar,32,20,2,4,1
7665,5882,Nandini Swamy,29,8,1,3,2
7666,5883,Ambika Kattimani,41,15,1,3,2
7667,5884,Mangala Rao,32,13,1,4,2
7668,5884,Sachin Naik,64,9,2,3,1
7669,5885,Prasad Swamy,30,6,2,3,1
7670,5886,Shobha Raju,38,7,1,4,2
7671,5887,Meena Kumari,46,7,1,1,2
7672,5888,Ashok Savanur,18,4,1,5,1
7673,5889,Sagar Bhat,39,8,3,5,1
7674,5889,Madhu Kattimani,45,14,1,1,1
7675,5890,Vasantha Hegde,48,19,1,2,2
7676,5891,Radha Desai,27,3,2,2,2
7677,5892,Indira Yadav,15,12,2,1,2
7678,5893,Suresh Joshi,48,6,1,4,1
7679,5894,Asha Bai,20,1,1,3,2
7680,5894,Ramesh Nayak,22,12,1,2,1
7681,5895,Basavaraj Nayak,19,10,1,2,1
7682,5895,Venkatesh Kulkarni,26,8,1,1,1
7683,5896,Ganesh Naik,15,7,1,2,1
7684,5897,Lakshman Angadi,38,14,4,2,1
7685,5898,Asha Prasad,23,13,1,3,2
7686,5899,Manjunath Naikar,30,11,1,1,1
7687,5900,Nagaraj Devi,38,14,2,2,1
7688,5901,Hanumanthappa Kumar,42,1,1,1,1
7689,5901,Radha Reddy,21,8,1,3,2
7690,5902,Sachin Kambli,25,4,1,2,1
7691,5903,Nagesh Bai,20,1,1,2,1
7692,5903,Shivanand Bai,29,6,2,4,1
7693,5904,Latha Kambli,28,2,1,1,2
7694,5905,Anand Bangera,42,8,1,2,1
7695,5905,Prasad Shetty,32,11,1,2,1
7696,5906,Surya Kulkarni,33,13,2,3,1
7697,5906,Santosh Meti,34,15,4,3,1
7698,5907,Kamala Ganiger,56,18,5,5,2
7699,5907,Indira Kambli,17,19,1,4,2
7700,5908,Shilpa Reddy,43,1,2,1,2
7701,5909,Kumaraswamy Hiremath,28,11,1,1,1
7702,5909,Meena Angadi,36,9,1,1,2
7703,5910,Rajesh Bhat,32,12,2,2,1
7704,5911,Vinay Naikar,19,6,1,2,1
7705,5912,Girish Raju,35,2,1,5,1
7706,5913,Priya Hiremath,38,20,1,1,2
7707,5914,Basavaraj Devi,29,17,1,1,1
7708,5914,Yogesh Gupta,49,6,1,3,1
7709,5915,Ravi Savanur,62,18,1,5,1
7710,5915,Rashmi Angadi,21,7,1,1,2
7711,5916,Rajesh Savanur,27,20,1,1,1
7712,5917,Arun Murthy,44,11,1,3,1
7713,5918,Ramesh Lamani,42,6,1,3,1
7714,5919,Suresh Salian,33,1,1,2,1
7715,5920,Padma Yadav,25,2,1,2,2
7716,5920,Ravi Acharya,17,19,1,1,1
7717,5921,Manjunath Hosamani,54,9,1,1,1
7718,5922,Anil Gupta,27,18,1,5,1
7719,5922,Indira Bai,44,9,1,2,2
7720,5923,Vasantha Poojary,25,16,1,2,2
7721,5923,Lakshmi Hiremath,50,17,3,2,2
7722,5924,Girish Kambli,21,18,1,1,1
7723,5924,Sagar Murthy,34,16,1,3,1
7724,5925,Roopa Raju,39,20,3,1,2
7725,5925,Shivakumar Lamani,68,11,1,2,1
7726,5926,Swathi Joshi,35,14,1,3,2
7727,5927,Vinay Prasad,31,8,1,2,3
7728,5928,Jyothi Nayak,36,20,1,1,2
7729,5928,Vasantha Angadi,43,16,5,3,2
7730,5929,Suma Yadav,19,19,2,1,2
7731,5930,Asha Bagewadi,15,9,1,2,2
7732,5931,Pavan Bagewadi,30,9,1,2,1
7733,5932,Sagar Desai,28,17,1,3,1
7734,5932,Pooja Bai,42,9,1,3,2
7735,5933,Kamala Angadi,28,2,4,5,2
7736,5934,Shivanand Kattimani,17,13,1,1,1
7737,5934,Ramesh Angadi,42,13,2,2,1
7738,5935,Sharada Poojary,34,15,1,4,2
7739,5936,Rajesh Reddy,29,20,1,2,1
7740,5937,Asha Bagewadi,49,4,1,4,2
7741,5938,Venkatesh Kambli,40,5,1,3,1
7742,5939,Kumaraswamy Reddy,47,20,2,1,3
7743,5940,Kumaraswamy Meti,28,8,1,2,1
7744,5940,Ravi Savanur,29,13,1,2,1
7745,5941,Siddaraju Prasad,27,20,1,2,1
7746,5942,Prakash Kulkarni,45,13,1,4,1
7747,5943,Anil Gowda,38,2,1,4,1
7748,5944,Hanumanthappa Devi,21,7,1,1,1
7749,5945,Nandish Kumari,53,1,1,5,1
7750,5945,Kamala Gupta,15,8,1,2,2
7751,5946,Vinay Shetty,31,8,5,3,1
7752,5947,Kumaraswamy Nayak,24,14,1,2,1
7753,5948,Umesh Yadav,29,12,1,4,1
7754,5949,Gopal Naik,33,12,1,2,1
7755,5949,Latha Murthy,26,20,1,1,2
7756,5950,Shilpa Bangera,34,14,2,2,2
7757,5951,Shivakumar Hegde,22,12,5,2,1
7758,5952,Vinay Shetty,15,8,1,3,1
7759,5953,Shobha Patil,37,20,1,1,2
7760,5953,Prasad Savanur,22,20,1,3,1
7761,5954,Sunitha Kumar,15,6,2,1,2
7762,5955,Krishna Devi,28,1,1,4,1
7763,5956,Anil Savanur,33,6,1,2,1
7764,5957,Swathi Naikar,15,3,2,3,2
7765,5958,Ganesh Ganiger,15,1,1,2,1
7766,5959,Vishwanath Meti,32,15,3,3,1
7767,5960,Srinivas Bangera,20,11,1,1,1
7768,5961,Sachin Raju,32,12,1,2,1
7769,5961,Rajesh Bhat,22,10,1,2,1
7770,5962,Shilpa Kattimani,15,15,1,3,2
7771,5962,Santosh Reddy,31,19,1,5,1
7772,5963,Arun Prasad,31,2,1,3,1
7773,5964,Venkatesh Lamani,19,18,1,3,1
7774,5964,Kamala Swamy,30,5,1,2,2
7775,5965,Sharada Poojary,36,11,1,5,2
7776,5965,Bharath Devi,33,18,1,3,1
7777,5966,Shivakumar Patil,53,1,2,3,1
7778,5967,Geetha Bai,36,11,1,2,2
7779,5968,Hanumanthappa Prasad,35,4,1,1,1
7780,5969,Basavaraj Siddi,29,4,1,3,1
7781,5970,Krishna Swamy,15,9,1,3,1
7782,5971,Ganesh Hegde,20,18,1,1,1
7783,5972,Manjunath Kumari,50,4,2,2,1
7784,5973,Sunitha Murthy,42,7,1,3,2
7785,5974,Vasantha Gupta,34,9,1,4,2
7786,5975,Jyothi Meti,19,11,1,2,2
7787,5976,Ambika Patil,45,17,1,1,2
7788,5977,Nagesh Poojary,49,6,1,2,1
7789,5978,Madhu Shankar,32,20,1,2,1
7790,5979,Ambika Gowda,32,6,1,5,2
7791,5980,Roopa Kambli,21,3,3,4,2
7792,5981,Darshan Poojary,22,12,1,1,1
7793,5982,Darshan Hegde,47,3,1,2,1
7794,5982,Gopal Lamani,39,11,1,3,1
7795,5983,Basavaraj Patil,30,20,2,3,1
7796,5984,Chandrika Hosamani,47,2,2,1,2
7797,5984,Mahesh Joshi,45,20,1,1,1
7798,5985,Swathi Devi,16,4,2,3,2
7799,5985,Suresh Gowda,15,11,1,1,1
7800,5986,Rajesh Kattimani,44,19,1,4,1
7801,5987,Anil Siddi,36,14,1,1,1
7802,5987,Shobha Murthy,34,3,5,2,2
7803,5988,Radha Swamy,23,15,1,5,2
7804,5989,Chetan Raju,33,11,1,1,1
7805,5989,Swathi Bangera,35,9,1,2,2
7806,5990,Nandini Angadi,27,4,2,3,2
7807,5991,Indira Raju,21,4,1,2,2
7808,5992,Bharath Devi,33,18,1,3,1
7809,5992,Indira Kumar,15,14,1,3,2
7810,5993,Anil Kumari,18,12,1,2,1
7811,5994,Shivanand Lamani,30,9,1,1,1
7812,5995,Arun Kumari,23,4,4,1,1
7813,5995,Chetan Joshi,15,4,1,3,1
7814,5996,Venkatesh Poojary,35,16,1,2,1
7815,5997,Shankar Bangera,25,13,1,4,1
7816,5998,Yashodha Ganiger,27,15,2,1,2
7817,5998,Kumaraswamy Gupta,49,12,1,2,1
7818,5999,Kumaraswamy Hiremath,44,5,1,3,1
7819,5999,Madhu Siddi,47,16,1,2,1
7820,6000,Ashok Raju,35,6,2,1,1
7821,6000,Madhu Savanur,70,18,1,1,1
7822,6001,Pooja Hegde,31,6,2,3,2
7823,6001,Priya Meti,27,11,1,1,2
7824,6002,Parvathi Prasad,42,16,1,2,2
7825,6003,Savitha Hiremath,18,13,1,2,2
7826,6004,Radha Angadi,25,16,1,5,2
7827,6004,Pushpa Bangera,32,13,1,1,2
7828,6005,Vidya Kulkarni,23,9,3,4,2
7829,6005,Santosh Gowda,15,14,1,5,1
7830,6006,Rajeshwari Bagewadi,35,11,1,3,2
7831,6007,Rekha Devi,15,8,2,1,2
7832,6007,Pavan Joshi,59,2,2,2,1
7833,6008,Harish Murthy,40,18,1,5,1
7834,6008,Nandish Joshi,16,11,1,1,1
7835,6009,Sneha Naik,15,3,3,2,2
7836,6010,Arun Kambli,46,15,1,5,1
7837,6011,Saraswathi Reddy,23,15,1,3,2
7838,6011,Renuka Yadav,15,10,1,3,2
7839,6012,Rajesh Acharya,27,20,1,1,1
7840,6012,Anitha Swamy,30,11,5,3,2
7841,6013,Sagar Naikar,29,16,2,2,1
7842,6014,Siddaraju Kumar,15,5,3,1,1
7843,6015,Divya Rao,15,18,1,2,2
7844,6016,Pooja Angadi,18,19,1,1,2
7845,6017,Pooja Savanur,34,1,5,1,2
7846,6018,Bharath Shankar,35,12,6,3,1
7847,6019,Nagaraj Bangera,48,8,3,3,1
7848,6019,Harish Kumari,30,17,1,3,1
7849,6020,Shivanand Hosamani,32,1,1,1,1
7850,6020,Deepak Ganiger,34,11,4,1,1
7851,6021,Mahesh Acharya,28,13,1,1,1
7852,6021,Sachin Kulkarni,57,16,1,5,1
7853,6022,Rashmi Gupta,25,7,1,3,2
7854,6023,Suresh Patil,36,17,1,5,1
7855,6024,Ravi Gowda,27,13,4,3,1
7856,6024,Lakshmi Angadi,33,16,2,2,2
7857,6025,Krishna Bhat,43,4,2,2,1
7858,6025,Hanumanthappa Bangera,23,14,1,1,1
7859,6026,Suma Patil,25,13,1,4,2
7860,6026,Ganesh Bagewadi,50,9,2,2,3
7861,6027,Chandrashekar Gupta,40,19,2,2,1
7862,6028,Shilpa Kattimani,32,4,5,2,2
7863,6028,Kamala Nayak,15,8,1,1,2
7864,6029,Vidya Gowda,26,16,2,2,2
7865,6030,Kamala Patil,36,8,1,2,2
7866,6030,Parvathi Kattimani,39,16,1,2,2
7867,6031,Suresh Bangera,19,7,1,1,1
7868,6032,Mohan Salian,33,19,1,2,1
7869,6033,Latha Patil,47,8,1,3,2
7870,6033,Shobha Bhat,24,11,1,2,2
7871,6034,Ravi Shetty,15,9,2,2,1
7872,6034,Ramesh Bagewadi,30,4,3,2,1
7873,6035,Mohan Gupta,15,14,1,2,1
7874,6036,Siddaraju Desai,42,4,1,1,1
7875,6036,Kumaraswamy Naikar,38,11,1,2,1
7876,6037,Ramesh Bai,21,5,1,4,1
7877,6037,Mahesh Patil,51,13,1,3,1
7878,6038,Pushpa Kumar,31,10,1,3,2
7879,6038,Meena Reddy,32,14,1,1,2
7880,6039,Padma Joshi,15,7,1,3,2
7881,6040,Basavaraj Patil,30,20,2,3,1
7882,6041,Deepa Lamani,32,3,1,1,2
7883,6042,Sagar Naikar,37,2,4,1,1
7884,6043,Divya Ganiger,46,16,1,2,2
7885,6044,Mahesh Murthy,15,2,2,1,1
7886,6044,Asha Bai,20,1,1,3,2
7887,6045,Asha Bangera,35,5,1,2,2
7888,6045,Shankar Bangera,53,1,3,1,1
7889,6046,Gopal Gupta,27,15,6,4,1
7890,6047,Jyothi Gupta,26,4,1,1,2
7891,6048,Shilpa Shankar,21,16,1,2,2
7892,6049,Arun Hegde,28,3,2,5,1
7893,6050,Girish Bhat,22,4,1,2,1
7894,6051,Vidya Raju,44,2,1,2,2
7895,6051,Naveen Meti,15,17,1,2,1
7896,6052,Venkatesh Shankar,37,1,1,1,1
7897,6052,Mohan Hiremath,27,8,1,1,1
7898,6053,Sunitha Kumar,43,16,1,2,2
7899,6054,Manjunath Ganiger,33,12,1,1,1
7900,6055,Radha Yadav,26,11,1,2,2
7901,6056,Shobha Nayak,29,12,1,4,2
7902,6057,Ramesh Desai,34,12,1,1,1
7903,6058,Lakshmi Angadi,26,17,1,3,2
7904,6059,Suresh Devi,15,14,2,1,1
7905,6060,Madhu Rao,43,6,1,1,1
7906,6061,Lakshman Kulkarni,45,5,1,4,1
7907,6062,Srinivas Nayak,22,18,1,4,1
7908,6062,Parvathi Prasad,42,16,1,2,2
7909,6063,Umesh Desai,47,19,1,3,1
7910,6064,Bharathi Hiremath,33,18,2,1,2
7911,6065,Roopa Hiremath,26,2,1,3,2
7912,6065,Deepa Bagewadi,34,1,3,3,2
7913,6066,Darshan Shankar,32,7,1,2,1
7914,6067,Savitha Shankar,37,15,1,2,2
7915,6068,Siddaraju Hosamani,25,16,1,2,1
7916,6068,Vinay Raju,16,16,1,4,1
7917,6069,Sunitha Savanur,25,16,1,1,2
7918,6070,Latha Hiremath,30,1,3,2,2
7919,6070,Ashok Bai,35,16,2,1,1
7920,6071,Rekha Kumar,25,5,1,1,2
7921,6072,Kamala Prasad,34,15,1,2,2
7922,6072,Jyothi Poojary,43,3,2,2,2
7923,6073,Nandini Angadi,26,11,1,2,2
7924,6073,Ashok Patil,41,15,1,1,1
7925,6074,Darshan Poojary,22,12,1,1,1
7926,6074,Srinivas Hegde,22,12,1,5,1
7927,6075,Swathi Desai,38,14,2,1,2
7928,6076,Darshan Prasad,21,13,1,2,1
7929,6077,Santosh Siddi,23,11,1,2,1
7930,6077,Mangala Angadi,25,19,1,1,2
7931,6078,Latha Patil,36,5,1,1,2
7932,6079,Vinay Kumari,33,17,1,3,1
7933,6080,Santosh Shetty,28,7,1,2,1
7934,6081,Deepa Salian,43,17,1,4,2
7935,6082,Anitha Hegde,40,4,1,2,2
7936,6083,Rashmi Kambli,25,15,4,2,2
7937,6083,Shivanand Bhat,55,6,2,2,1
7938,6084,Indira Poojary,42,10,2,1,2
7939,6085,Manjunath Savanur,29,11,1,2,1
7940,6086,Prasad Hosamani,32,13,2,1,1
7941,6087,Sachin Raju,26,6,1,1,1
7942,6088,Arun Murthy,44,11,1,3,1
7943,6088,Sagar Meti,15,17,1,1,1
7944,6089,Renuka Prasad,36,8,2,2,2
7945,6090,Nandini Hosamani,37,3,1,1,2
7946,6090,Harish Reddy,37,1,1,3,1
7947,6091,Mahesh Joshi,35,20,1,2,1
7948,6092,Suresh Raju,36,17,1,4,1
7949,6093,Nagesh Hiremath,34,19,4,3,1
7950,6093,Umesh Devi,42,12,1,3,1
7951,6094,Shankar Hosamani,18,11,1,2,1
7952,6095,Chandrika Gowda,25,18,7,3,3
7953,6095,Sunitha Kumar,15,6,2,1,2
7954,6096,Hanumanthappa Siddi,17,11,5,2,1
7955,6097,Radha Prasad,21,20,1,2,2
7956,6098,Priya Meti,22,8,5,2,2
7957,6099,Nandish Salian,47,3,1,1,1
7958,6100,Chandrashekar Bangera,37,14,2,1,1
7959,6101,Nandini Gupta,20,1,6,2,2
7960,6101,Latha Naikar,25,10,1,2,2
7961,6102,Jyothi Prasad,15,12,1,4,2
7962,6103,Parvathi Murthy,26,2,4,1,2
7963,6104,Ambika Bhat,23,17,1,4,2
7964,6104,Deepa Reddy,45,16,1,1,2
7965,6105,Mohan Yadav,37,5,1,1,1
7966,6106,Roopa Kumari,43,1,1,1,2
7967,6107,Shivanand Raju,41,11,1,2,1
7968,6108,Prasad Reddy,40,8,2,3,1
7969,6109,Sachin Bangera,43,2,1,4,1
7970,6110,Saraswathi Naikar,35,5,4,2,2
7971,6110,Jagadish Shetty,32,18,1,2,1
7972,6111,Manjunath Prasad,17,16,4,2,1
7973,6112,Vasantha Hosamani,38,15,5,2,2
7974,6113,Anil Reddy,43,18,4,1,1
7975,6114,Nandini Gowda,35,7,1,1,2
7976,6115,Jagadish Kumar,25,11,2,2,1
7977,6116,Nandish Murthy,34,10,5,2,1
7978,6116,Ravi Yadav,29,11,2,1,1
7979,6117,Yashodha Nayak,15,4,1,1,2
7980,6118,Nagesh Joshi,38,7,2,2,1
7981,6119,Indira Gupta,31,19,1,3,2
7982,6120,Srinivas Bhat,46,11,1,1,1
7983,6121,Priya Meti,27,11,1,1,2
7984,6121,Jagadish Patil,21,2,1,4,1
7985,6122,Manjunath Savanur,38,4,3,1,1
7986,6123,Kamala Lamani,53,16,3,1,2
7987,6124,Parvathi Patil,43,16,4,4,2
7988,6125,Ganesh Hegde,40,13,1,2,1
7989,6126,Yashodha Shankar,41,18,3,3,2
7990,6127,Santosh Raju,33,3,1,3,1
7991,6128,Vinay Raju,16,16,1,4,1
7992,6129,Sunitha Kattimani,16,3,2,1,2
7993,6130,Surya Kattimani,17,19,2,1,1
7994,6131,Divya Kumari,15,18,1,2,2
7995,6132,Latha Nayak,15,18,1,3,2
7996,6132,Latha Kumari,50,4,1,3,2
7997,6133,Shilpa Raju,37,9,3,2,2
7998,6134,Ravi Joshi,39,14,6,3,1
7999,6135,Shankar Savanur,27,15,1,1,1
8000,6136,Umesh Shankar,44,14,1,3,1
8001,6137,Sunitha Salian,31,2,1,4,2
8002,6138,Manjunath Murthy,15,18,3,3,1
8003,6138,Prasad Bagewadi,43,7,2,1,1
8004,6139,Parvathi Kattimani,35,7,1,2,2
8005,6139,Jagadish Ganiger,54,6,2,1,1
8006,6140,Suresh Salian,33,1,1,2,1
8007,6140,Shivakumar Kumari,36,20,1,1,1
8008,6141,Ganesh Bangera,21,8,1,5,1
8009,6141,Arun Shetty,46,7,2,3,1
8010,6142,Deepa Reddy,37,8,1,2,2
8011,6143,Chandrika Salian,26,14,2,4,2
8012,6144,Shobha Swamy,40,4,1,2,2
8013,6144,Arun Shetty,15,11,1,4,1
8014,6145,Priya Hiremath,38,20,1,1,2
8015,6145,Anand Bangera,31,7,1,3,1
8016,6146,Nandish Kattimani,30,5,1,1,1
8017,6146,Sharada Salian,42,15,1,4,2
8018,6147,Nagesh Bhat,41,3,1,2,1
8019,6148,Santosh Bhat,15,8,1,1,1
8020,6149,Girish Kattimani,15,6,1,3,3
8021,6149,Mangala Rao,32,13,1,4,2
8022,6150,Asha Naik,15,7,1,2,2
8023,6151,Rajeshwari Patil,15,16,1,3,2
8024,6152,Kumaraswamy Bagewadi,48,19,1,3,1
8025,6153,Vishwanath Naik,15,16,1,3,1
8026,6154,Shivanand Devi,45,3,1,1,1
8027,6155,Girish Nayak,44,19,1,2,1
8028,6156,Suma Patil,25,13,1,4,2
8029,6157,Naveen Bai,46,11,1,3,1
8030,6158,Kamala Shetty,28,12,1,2,2
8031,6159,Pushpa Naikar,24,2,2,5,2
8032,6160,Umesh Kumar,21,2,1,2,1
8033,6160,Meena Hosamani,54,7,1,2,3
8034,6161,Manjunath Shankar,28,13,1,1,1
8035,6162,Nandish Salian,47,3,1,1,1
8036,6162,Radha Bhat,16,6,3,1,2
8037,6163,Vishwanath Kambli,44,8,2,1,1
8038,6163,Sharada Patil,33,20,1,5,2
8039,6164,Suma Kattimani,19,1,1,3,2
8040,6164,Arun Gowda,21,18,1,2,1
8041,6165,Lakshman Hosamani,58,8,3,1,1
8042,6166,Siddaraju Joshi,23,19,1,2,1
